
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[00:36:05.840 --> 00:36:06.480]   something
[00:36:06.480 --> 00:36:06.790]   like
[00:36:06.790 --> 00:36:07.040]   that
[00:36:07.040 --> 00:36:07.820]   where
[00:36:07.820 --> 00:36:07.910]   they
[00:36:07.910 --> 00:36:08.110]  're
[00:36:08.110 --> 00:36:08.510]   linked
[00:36:08.510 --> 00:36:08.640]   to
[00:36:08.640 --> 00:36:08.840]   the
[00:36:08.840 --> 00:36:09.230]   prices
[00:36:09.230 --> 00:36:09.520]   of
[00:36:09.520 --> 00:36:10.120]   apartments
[00:36:10.120 --> 00:36:10.350]   and
[00:36:10.350 --> 00:36:10.610]   cond
[00:36:10.610 --> 00:36:10.770]  os
[00:36:10.770 --> 00:36:10.970]   what
[00:36:10.970 --> 00:36:11.100]  's
[00:36:11.100 --> 00:36:11.170]   it
[00:36:11.170 --> 00:36:11.490]   called
[00:36:11.490 --> 00:36:11.810]   rates
[00:36:11.810 --> 00:36:12.110]   rates
[00:36:12.110 --> 00:36:12.270]   what
[00:36:12.270 --> 00:36:12.390]   did
[00:36:12.390 --> 00:36:12.630]   you
[00:36:12.630 --> 00:36:13.440]   call
[00:36:13.440 --> 00:36:14.440]   rates
[00:36:14.440 --> 00:36:14.600]   are
[00:36:14.600 --> 00:36:14.600]   e
[00:36:14.600 --> 00:36:14.600]  it
[00:36:14.600 --> 00:36:14.600]   s
[00:36:14.600 --> 00:36:14.730]  
[00:36:14.730 --> 00:36:14.880]   type
[00:36:14.880 --> 00:36:15.070]   of
[00:36:15.070 --> 00:36:15.430]   stock
[00:36:15.430 --> 00:36:15.580]   the
[00:36:15.580 --> 00:36:16.060]   trades
[00:36:16.060 --> 00:36:16.190]   on
[00:36:16.190 --> 00:36:16.350]   the
[00:36:16.350 --> 00:36:16.560]   new
[00:36:16.560 --> 00:36:16.630]   y
[00:36:16.630 --> 00:36:16.830]  ork
[00:36:16.830 --> 00:36:17.190]   stock
[00:36:17.190 --> 00:36:17.980]   exchange
[00:36:17.980 --> 00:36:18.040]   and
[00:36:18.040 --> 00:36:18.520]   orders
[00:36:18.520 --> 00:36:18.600]   a
[00:36:18.600 --> 00:36:18.920]   home
[00:36:18.920 --> 00:36:19.480]   builder
[00:36:19.480 --> 00:36:19.960]   stocks
[00:36:19.960 --> 00:36:20.280]   that
[00:36:20.280 --> 00:36:20.590]   are
[00:36:20.590 --> 00:36:21.230]   totally
[00:36:21.230 --> 00:36:21.560]   linked
[00:36:21.560 --> 00:36:21.720]   to
[00:36:21.720 --> 00:36:22.280]   housing
[00:36:22.280 --> 00:36:22.760]   prices
[00:36:22.760 --> 00:36:23.080]   like
[00:36:23.080 --> 00:36:23.400]   told
[00:36:23.400 --> 00:36:24.040]   brothers
[00:36:24.040 --> 00:36:24.360]  .
[00:36:24.360 --> 00:36:24.480]   That
[00:36:24.480 --> 00:36:24.910]   would
[00:36:24.910 --> 00:36:25.070]   be
[00:36:25.070 --> 00:36:25.880]   an
[00:36:25.880 --> 00:36:25.920]   interesting
[00:36:25.920 --> 00:36:26.180]   blog
[00:36:26.180 --> 00:36:26.430]   post
[00:36:26.430 --> 00:36:26.570]   to
[00:36:26.570 --> 00:36:26.760]   say
[00:36:26.760 --> 00:36:26.890]   it
[00:36:26.890 --> 00:36:27.030]   to
[00:36:27.030 --> 00:36:27.210]   you
[00:36:27.210 --> 00:36:27.470]   know
[00:36:27.470 --> 00:36:28.070]   something
[00:36:28.070 --> 00:36:28.320]   like
[00:36:28.320 --> 00:36:28.520]   how
[00:36:28.520 --> 00:36:28.690]   to
[00:36:28.690 --> 00:36:28.830]   get
[00:36:28.830 --> 00:36:29.360]   the
[00:36:29.360 --> 00:36:29.540]   benefits
[00:36:29.540 --> 00:36:29.740]   of
[00:36:29.740 --> 00:36:30.100]   owning
[00:36:30.100 --> 00:36:30.120]   a
[00:36:30.120 --> 00:36:30.490]   house
[00:36:30.490 --> 00:36:30.900]   without
[00:36:30.900 --> 00:36:31.290]   owning
[00:36:31.290 --> 00:36:31.350]   a
[00:36:31.350 --> 00:36:31.670]   house
[00:36:31.670 --> 00:36:31.820]   or
[00:36:31.820 --> 00:36:32.410]   something
[00:36:32.410 --> 00:36:32.680]   like
[00:36:32.680 --> 00:36:32.910]   that
[00:36:32.910 --> 00:36:33.100]   and
[00:36:33.100 --> 00:36:33.540]   discuss
[00:36:33.540 --> 00:36:33.920]   some
[00:36:33.920 --> 00:36:33.950]   of
[00:36:33.950 --> 00:36:34.140]   the
[00:36:34.140 --> 00:36:34.520]  .
[00:36:35.220 --> 00:36:35.420]  
[00:36:35.420 --> 00:36:35.580]   Yeah
[00:36:35.580 --> 00:36:35.780]   no
[00:36:35.780 --> 00:36:35.850]   i
[00:36:35.850 --> 00:36:36.300]   agree
[00:36:36.300 --> 00:36:36.750]   maybe
[00:36:36.750 --> 00:36:36.840]   i
[00:36:36.840 --> 00:36:37.290]  'll
[00:36:37.290 --> 00:36:37.300]   be
[00:36:37.300 --> 00:36:37.380]   a
[00:36:37.380 --> 00:36:38.380]   possibility
[00:36:38.380 --> 00:36:38.830]   email
[00:36:38.830 --> 00:36:39.100]   you
[00:36:39.100 --> 00:36:39.450]   my
[00:36:39.450 --> 00:36:39.460]   my
[00:36:39.460 --> 00:36:39.910]   daily
[00:36:39.910 --> 00:36:40.910]   suggestions
[00:36:40.910 --> 00:36:41.000]   i
[00:36:41.000 --> 00:36:41.900]   appreciate
[00:36:41.900 --> 00:36:42.170]   it
[00:36:42.170 --> 00:36:42.730]   because
[00:36:42.730 --> 00:36:42.820]   i
[00:36:42.820 --> 00:36:43.270]   think
[00:36:43.270 --> 00:36:43.360]   i
[00:36:43.360 --> 00:36:43.550]  'm
[00:36:43.550 --> 00:36:43.720]   so
[00:36:43.720 --> 00:36:44.540]   sometimes
[00:36:44.540 --> 00:36:44.630]   i
[00:36:44.630 --> 00:36:44.900]   don
[00:36:44.900 --> 00:36:45.080]  't
[00:36:45.080 --> 00:36:45.440]   know
[00:36:45.440 --> 00:36:45.800]   what
[00:36:45.800 --> 00:36:45.980]   to
[00:36:45.980 --> 00:36:46.150]   do
[00:36:46.150 --> 00:36:46.360]   on
[00:36:46.360 --> 00:36:46.430]   a
[00:36:46.430 --> 00:36:47.340]   particular
[00:36:47.340 --> 00:36:47.630]   day
[00:36:47.630 --> 00:36:47.790]   so
[00:36:47.790 --> 00:36:47.970]   it
[00:36:47.970 --> 00:36:48.150]  's
[00:36:48.150 --> 00:36:48.700]   always
[00:36:48.700 --> 00:36:49.060]   good
[00:36:49.060 --> 00:36:49.240]   to
[00:36:49.240 --> 00:36:49.510]   get
[00:36:49.510 --> 00:36:50.510]   suggestions
[00:36:50.510 --> 00:36:51.000]  .
[00:36:51.000 --> 00:36:51.070]   I
[00:36:51.070 --> 00:36:51.460]   think
[00:36:51.460 --> 00:36:51.550]   that
[00:36:51.550 --> 00:36:51.660]  's
[00:36:51.660 --> 00:36:51.960]   gonna
[00:36:51.960 --> 00:36:52.050]   be
[00:36:52.050 --> 00:36:52.100]   a
[00:36:52.100 --> 00:36:52.400]   title
[00:36:52.400 --> 00:36:52.490]   of
[00:36:52.490 --> 00:36:52.660]   our
[00:36:52.660 --> 00:36:52.880]   show
[00:36:52.880 --> 00:36:52.990]   in
[00:36:52.990 --> 00:36:53.380]   general
[00:36:53.380 --> 00:36:53.660]   think
[00:36:53.660 --> 00:36:53.770]   we
[00:36:53.770 --> 00:36:54.020]   need
[00:36:54.020 --> 00:36:54.330]   change
[00:36:54.330 --> 00:36:54.580]   from
[00:36:54.580 --> 00:36:54.940]   texting
[00:36:54.940 --> 00:36:55.050]   to
[00:36:55.050 --> 00:36:55.270]   just
[00:36:55.270 --> 00:36:55.440]   uns
[00:36:55.440 --> 00:36:55.660]  olic
[00:36:55.660 --> 00:36:55.880]  ited
[00:36:55.880 --> 00:36:56.520]   advice
[00:36:56.520 --> 00:36:57.270]   yes
[00:36:57.270 --> 00:36:58.250]   so
[00:36:58.250 --> 00:36:58.390]   it
[00:36:58.390 --> 00:36:58.650]   okay
[00:36:58.650 --> 00:36:58.780]   so
[00:36:58.780 --> 00:36:59.030]   this
[00:36:59.030 --> 00:36:59.320]   this
[00:36:59.320 --> 00:36:59.560]   this
[00:36:59.560 --> 00:36:59.890]   rolls
[00:36:59.890 --> 00:37:00.150]   into
[00:37:00.150 --> 00:37:00.610]   another
[00:37:00.610 --> 00:37:00.950]   topic
[00:37:00.950 --> 00:37:01.280]   which
[00:37:01.280 --> 00:37:01.410]   is
[00:37:01.410 --> 00:37:01.700]   the
[00:37:01.700 --> 00:37:02.030]   not
[00:37:02.030 --> 00:37:02.250]   to
[00:37:02.250 --> 00:37:02.600]   own
[00:37:02.600 --> 00:37:03.230]   stocks
[00:37:03.230 --> 00:37:03.900]   advice
[00:37:03.900 --> 00:37:04.060]   i
[00:37:04.060 --> 00:37:04.400]  'm
[00:37:04.400 --> 00:37:04.740]   so
[00:37:04.740 --> 00:37:04.900]   one
[00:37:04.900 --> 00:37:05.200]   century
[00:37:05.200 --> 00:37:05.200]  ,
[00:37:05.200 --> 00:37:05.200]  
[00:37:05.200 --> 00:37:05.350]   if
[00:37:05.350 --> 00:37:05.570]   you
[00:37:05.570 --> 00:37:05.720]   do
[00:37:05.720 --> 00:37:06.020]   want
[00:37:06.020 --> 00:37:06.170]   to
[00:37:06.170 --> 00:37:07.000]   participate
[00:37:07.000 --> 00:37:07.150]   in
[00:37:07.150 --> 00:37:07.370]   the
[00:37:07.370 --> 00:37:07.520]   in
[00:37:07.520 --> 00:37:07.750]   the
[00:37:07.750 --> 00:37:08.270]   overall
[00:37:08.270 --> 00:37:09.180]   appreciation
[00:37:09.180 --> 00:37:09.350]   of
[00:37:09.350 --> 00:37:09.630]   home
[00:37:09.630 --> 00:37:10.270]   prices
[00:37:10.270 --> 00:37:10.290]   by
[00:37:10.290 --> 00:37:10.590]   these
[00:37:10.590 --> 00:37:10.910]   rates
[00:37:10.910 --> 00:37:11.240]   which
[00:37:11.240 --> 00:37:11.420]   are
[00:37:11.420 --> 00:37:11.550]   in
[00:37:11.550 --> 00:37:11.900]   stock
[00:37:11.900 --> 00:37:12.150]   market
[00:37:12.150 --> 00:37:12.640]   but
[00:37:12.640 --> 00:37:12.700]   that
[00:37:12.700 --> 00:37:12.920]   goes
[00:37:12.920 --> 00:37:13.300]   against
[00:37:13.300 --> 00:37:13.680]   another
[00:37:13.680 --> 00:37:13.950]   thing
[00:37:13.950 --> 00:37:14.220]   which
[00:37:14.220 --> 00:37:14.330]   is
[00:37:14.330 --> 00:37:14.580]   just
[00:37:14.580 --> 00:37:14.660]   in
[00:37:14.660 --> 00:37:14.920]   which
[00:37:14.920 --> 00:37:15.080]   is
[00:37:15.080 --> 00:37:15.200]   don
[00:37:15.200 --> 00:37:15.310]  't
[00:37:15.310 --> 00:37:15.530]   play
[00:37:15.530 --> 00:37:15.690]   the
[00:37:15.690 --> 00:37:16.020]   market
[00:37:16.020 --> 00:37:16.180]   don
[00:37:16.180 --> 00:37:16.290]  't
[00:37:16.290 --> 00:37:16.450]   get
[00:37:16.450 --> 00:37:16.670]   into
[00:37:16.670 --> 00:37:17.250]   stocks
[00:37:17.250 --> 00:37:17.260]   you
[00:37:17.260 --> 00:37:17.470]   know
[00:37:17.470 --> 00:37:17.580]   do
[00:37:17.580 --> 00:37:18.030]   anything
[00:37:18.030 --> 00:37:18.270]   else
[00:37:18.270 --> 00:37:18.430]   other
[00:37:18.430 --> 00:37:18.560]   than
[00:37:18.560 --> 00:37:18.800]   that
[00:37:18.800 --> 00:37:19.000]   because
[00:37:19.000 --> 00:37:19.100]   you
[00:37:19.100 --> 00:37:19.200]  're
[00:37:19.200 --> 00:37:19.390]   probably
[00:37:19.390 --> 00:37:19.500]   lose
[00:37:19.500 --> 00:37:19.920]   money
[00:37:19.920 --> 00:37:20.200]   and
[00:37:20.200 --> 00:37:20.690]   most
[00:37:20.690 --> 00:37:21.130]   financial
[00:37:21.130 --> 00:37:21.320]  .
[00:37:21.320 --> 00:37:21.780]   Options
[00:37:21.780 --> 00:37:21.960]   are
[00:37:21.960 --> 00:37:22.380]   scam
[00:37:22.380 --> 00:37:22.490]  ming
[00:37:22.490 --> 00:37:22.680]   one
[00:37:22.680 --> 00:37:22.870]   way
[00:37:22.870 --> 00:37:23.000]   or
[00:37:23.000 --> 00:37:23.460]   another
[00:37:23.460 --> 00:37:23.520]   i
[00:37:23.520 --> 00:37:23.650]  'd
[00:37:23.650 --> 00:37:23.910]   like
[00:37:23.910 --> 00:37:24.040]   to
[00:37:24.040 --> 00:37:24.300]   hear
[00:37:24.300 --> 00:37:24.490]   you
[00:37:24.490 --> 00:37:24.740]   talk
[00:37:24.740 --> 00:37:25.250]   about
[00:37:25.250 --> 00:37:25.340]   that
[00:37:25.340 --> 00:37:25.400]   a
[00:37:25.400 --> 00:37:25.810]   little
[00:37:25.810 --> 00:37:25.980]   bit
[00:37:25.980 --> 00:37:26.230]   more
[00:37:26.230 --> 00:37:26.540]  .
[00:37:26.820 --> 00:37:27.040]  
[00:37:27.040 --> 00:37:27.190]   Well
[00:37:27.190 --> 00:37:27.470]   let
[00:37:27.470 --> 00:37:27.650]  's
[00:37:27.650 --> 00:37:27.930]   let
[00:37:27.930 --> 00:37:28.110]  's
[00:37:28.110 --> 00:37:28.580]   think
[00:37:28.580 --> 00:37:29.330]   about
[00:37:29.330 --> 00:37:29.420]   the
[00:37:29.420 --> 00:37:29.610]   two
[00:37:29.610 --> 00:37:30.240]   groups
[00:37:30.240 --> 00:37:30.360]   of
[00:37:30.360 --> 00:37:30.920]   people
[00:37:30.920 --> 00:37:31.200]   who
[00:37:31.200 --> 00:37:31.560]  .
[00:37:31.560 --> 00:37:32.100]   Make
[00:37:32.100 --> 00:37:32.140]   money
[00:37:32.140 --> 00:37:32.220]   in
[00:37:32.220 --> 00:37:32.470]   the
[00:37:32.470 --> 00:37:32.760]   market
[00:37:32.760 --> 00:37:32.940]   and
[00:37:32.940 --> 00:37:33.240]   there
[00:37:33.240 --> 00:37:33.360]  's
[00:37:33.360 --> 00:37:33.420]   a
[00:37:33.420 --> 00:37:33.720]   third
[00:37:33.720 --> 00:37:34.020]   group
[00:37:34.020 --> 00:37:34.260]   also
[00:37:34.260 --> 00:37:34.740]   which
[00:37:34.740 --> 00:37:34.760]   are
[00:37:34.760 --> 00:37:35.160]   briefly
[00:37:35.160 --> 00:37:35.700]   mentioned
[00:37:35.700 --> 00:37:35.880]   but
[00:37:35.880 --> 00:37:36.180]   there
[00:37:36.180 --> 00:37:36.350]  's
[00:37:36.350 --> 00:37:36.480]   two
[00:37:36.480 --> 00:37:36.840]   groups
[00:37:36.840 --> 00:37:36.990]   of
[00:37:36.990 --> 00:37:37.320]   people
[00:37:37.320 --> 00:37:37.440]   to
[00:37:37.440 --> 00:37:37.680]   make
[00:37:37.680 --> 00:37:37.740]   a
[00:37:37.740 --> 00:37:37.920]   lot
[00:37:37.920 --> 00:37:38.040]   of
[00:37:38.040 --> 00:37:38.340]   money
[00:37:38.340 --> 00:37:38.460]   in
[00:37:38.460 --> 00:37:38.640]   the
[00:37:38.640 --> 00:37:39.150]   market
[00:37:39.150 --> 00:37:39.370]   there
[00:37:39.370 --> 00:37:39.500]  's
[00:37:39.500 --> 00:37:39.740]   the
[00:37:39.740 --> 00:37:39.900]   one
[00:37:39.900 --> 00:37:40.480]   group
[00:37:40.480 --> 00:37:40.960]   that
[00:37:40.960 --> 00:37:41.960]   owns
[00:37:41.960 --> 00:37:41.980]   most
[00:37:41.980 --> 00:37:42.130]   of
[00:37:42.130 --> 00:37:42.500]   their
[00:37:42.500 --> 00:37:42.720]   net
[00:37:42.720 --> 00:37:43.090]   worth
[00:37:43.090 --> 00:37:43.270]   in
[00:37:43.270 --> 00:37:43.460]   one
[00:37:43.460 --> 00:37:43.830]   stock
[00:37:43.830 --> 00:37:44.050]   and
[00:37:44.050 --> 00:37:44.350]   they
[00:37:44.350 --> 00:37:44.670]   hold
[00:37:44.670 --> 00:37:44.950]   that
[00:37:44.950 --> 00:37:45.320]   stock
[00:37:45.320 --> 00:37:45.600]  .
[00:37:45.600 --> 00:37:47.060]   Forever
[00:37:47.060 --> 00:37:47.180]   so
[00:37:47.180 --> 00:37:47.830]   bill
[00:37:47.830 --> 00:37:48.850]   gates
[00:37:48.850 --> 00:37:48.940]   owns
[00:37:48.940 --> 00:37:49.150]   mic
[00:37:49.150 --> 00:37:49.610]  rosoft
[00:37:49.610 --> 00:37:49.700]   an
[00:37:49.700 --> 00:37:50.260]   enormous
[00:37:50.260 --> 00:37:50.680]   amount
[00:37:50.680 --> 00:37:50.820]   of
[00:37:50.820 --> 00:37:51.040]   mic
[00:37:51.040 --> 00:37:51.440]  rosoft
[00:37:51.440 --> 00:37:51.800]   stock
[00:37:51.800 --> 00:37:51.930]   it
[00:37:51.930 --> 00:37:52.070]  's
[00:37:52.070 --> 00:37:52.200]   it
[00:37:52.200 --> 00:37:52.470]  's
[00:37:52.470 --> 00:37:52.470]   it
[00:37:52.470 --> 00:37:52.600]  's
[00:37:52.600 --> 00:37:53.020]   almost
[00:37:53.020 --> 00:37:53.230]   his
[00:37:53.230 --> 00:37:53.670]   entire
[00:37:53.670 --> 00:37:54.520]   portfolio
[00:37:54.520 --> 00:37:54.620]   and
[00:37:54.620 --> 00:37:54.810]   he
[00:37:54.810 --> 00:37:55.000]  's
[00:37:55.000 --> 00:37:55.380]   held
[00:37:55.380 --> 00:37:55.660]   it
[00:37:55.660 --> 00:37:55.850]   for
[00:37:55.850 --> 00:37:56.160]  .
[00:37:56.460 --> 00:37:56.690]  
[00:37:56.690 --> 00:37:56.880]   Thirty
[00:37:56.880 --> 00:37:57.220]   years
[00:37:57.220 --> 00:37:57.720]   and
[00:37:57.720 --> 00:37:57.790]   there
[00:37:57.790 --> 00:37:57.930]  's
[00:37:57.930 --> 00:37:58.240]   war
[00:37:58.240 --> 00:37:58.350]  ren
[00:37:58.350 --> 00:37:58.810]   buffet
[00:37:58.810 --> 00:37:59.000]   who
[00:37:59.000 --> 00:37:59.120]  's
[00:37:59.120 --> 00:37:59.400]   held
[00:37:59.400 --> 00:37:59.640]   ber
[00:37:59.640 --> 00:37:59.790]  ks
[00:37:59.790 --> 00:38:00.030]  hire
[00:38:00.030 --> 00:38:00.100]   h
[00:38:00.100 --> 00:38:00.310]  ath
[00:38:00.310 --> 00:38:00.590]  away
[00:38:00.590 --> 00:38:01.140]   stock
[00:38:01.140 --> 00:38:01.180]   or
[00:38:01.180 --> 00:38:01.540]   over
[00:38:01.540 --> 00:38:02.000]   fifty
[00:38:02.000 --> 00:38:02.270]   you
[00:38:02.270 --> 00:38:02.630]   know
[00:38:02.630 --> 00:38:02.980]   just
[00:38:02.980 --> 00:38:03.450]   about
[00:38:03.450 --> 00:38:04.220]   fifty
[00:38:04.220 --> 00:38:04.370]   years
[00:38:04.370 --> 00:38:04.550]   so
[00:38:04.550 --> 00:38:05.070]   so
[00:38:05.070 --> 00:38:05.190]   these
[00:38:05.190 --> 00:38:05.740]   people
[00:38:05.740 --> 00:38:06.080]  .
[00:38:06.080 --> 00:38:06.570]   Almost
[00:38:06.570 --> 00:38:06.620]   all
[00:38:06.620 --> 00:38:06.920]   their
[00:38:06.920 --> 00:38:07.130]   net
[00:38:07.130 --> 00:38:07.400]   worth
[00:38:07.400 --> 00:38:07.510]   is
[00:38:07.510 --> 00:38:07.640]   in
[00:38:07.640 --> 00:38:07.820]   one
[00:38:07.820 --> 00:38:08.120]   stock
[00:38:08.120 --> 00:38:08.300]   and
[00:38:08.300 --> 00:38:08.360]   i
[00:38:08.360 --> 00:38:08.600]   hold
[00:38:08.600 --> 00:38:08.720]   it
[00:38:08.720 --> 00:38:09.140]   forever
[00:38:09.140 --> 00:38:09.380]   that
[00:38:09.380 --> 00:38:09.500]  's
[00:38:09.500 --> 00:38:09.680]   not
[00:38:09.680 --> 00:38:10.000]   for
[00:38:10.000 --> 00:38:10.100]   most
[00:38:10.100 --> 00:38:10.460]   people
[00:38:10.460 --> 00:38:10.730]   but
[00:38:10.730 --> 00:38:10.880]   that
[00:38:10.880 --> 00:38:11.000]  's
[00:38:11.000 --> 00:38:11.220]   how
[00:38:11.220 --> 00:38:11.360]   you
[00:38:11.360 --> 00:38:11.720]   really
[00:38:11.720 --> 00:38:12.020]   build
[00:38:12.020 --> 00:38:12.240]  .
[00:38:12.240 --> 00:38:12.740]   Welcome
[00:38:12.740 --> 00:38:12.950]   the
[00:38:12.950 --> 00:38:13.320]   stock
[00:38:13.320 --> 00:38:13.760]   market
[00:38:13.760 --> 00:38:14.010]   is
[00:38:14.010 --> 00:38:14.160]   what
[00:38:14.160 --> 00:38:14.300]   is
[00:38:14.300 --> 00:38:14.730]   almost
[00:38:14.730 --> 00:38:14.870]   no
[00:38:14.870 --> 00:38:15.230]   other
[00:38:15.230 --> 00:38:15.480]   way
[00:38:15.480 --> 00:38:15.680]   the
[00:38:15.680 --> 00:38:16.010]   other
[00:38:16.010 --> 00:38:16.510]   group
[00:38:16.510 --> 00:38:16.650]   is
[00:38:16.650 --> 00:38:16.740]   in
[00:38:16.740 --> 00:38:16.860]   the
[00:38:16.860 --> 00:38:17.430]   complete
[00:38:17.430 --> 00:38:17.720]  .
[00:38:17.840 --> 00:38:18.030]  
[00:38:18.030 --> 00:38:18.070]   Opp
[00:38:18.070 --> 00:38:18.270]  os
[00:38:18.270 --> 00:38:18.440]  ite
[00:38:18.440 --> 00:38:19.290]   direction
[00:38:19.290 --> 00:38:19.360]   it
[00:38:19.360 --> 00:38:19.450]  's
[00:38:19.450 --> 00:38:19.680]   the
[00:38:19.680 --> 00:38:20.130]   people
[00:38:20.130 --> 00:38:20.630]   who
[00:38:20.630 --> 00:38:20.740]   build
[00:38:20.740 --> 00:38:21.120]   their
[00:38:21.120 --> 00:38:21.740]   computer
[00:38:21.740 --> 00:38:22.020]   and
[00:38:22.020 --> 00:38:22.350]   their
[00:38:22.350 --> 00:38:23.040]   trading
[00:38:23.040 --> 00:38:23.430]   systems
[00:38:23.430 --> 00:38:23.810]   right
[00:38:23.810 --> 00:38:24.120]   next
[00:38:24.120 --> 00:38:24.270]   to
[00:38:24.270 --> 00:38:24.500]   the
[00:38:24.500 --> 00:38:24.880]   stock
[00:38:24.880 --> 00:38:25.740]   exchange
[00:38:25.740 --> 00:38:25.760]   so
[00:38:25.760 --> 00:38:26.080]   that
[00:38:26.080 --> 00:38:26.320]  .
[00:38:26.320 --> 00:38:26.640]   They
[00:38:26.640 --> 00:38:26.970]  're
[00:38:26.970 --> 00:38:27.240]   making
[00:38:27.240 --> 00:38:27.670]   trades
[00:38:27.670 --> 00:38:28.310]   thousands
[00:38:28.310 --> 00:38:28.470]   of
[00:38:28.470 --> 00:38:28.880]   trades
[00:38:28.880 --> 00:38:28.950]   a
[00:38:28.950 --> 00:38:29.550]   second
[00:38:29.550 --> 00:38:29.640]   in
[00:38:29.640 --> 00:38:29.750]   and
[00:38:29.750 --> 00:38:29.880]   it
[00:38:29.880 --> 00:38:30.220]   takes
[00:38:30.220 --> 00:38:30.490]   them
[00:38:30.490 --> 00:38:30.760]   like
[00:38:30.760 --> 00:38:30.820]   a
[00:38:30.820 --> 00:38:31.360]   trillion
[00:38:31.360 --> 00:38:31.510]  th
[00:38:31.510 --> 00:38:31.620]   of
[00:38:31.620 --> 00:38:31.680]   a
[00:38:31.680 --> 00:38:32.120]   second
[00:38:32.120 --> 00:38:32.220]   to
[00:38:32.220 --> 00:38:32.520]   make
[00:38:32.520 --> 00:38:32.550]   a
[00:38:32.550 --> 00:38:33.150]   trade
[00:38:33.150 --> 00:38:33.400]   because
[00:38:33.400 --> 00:38:33.710]   they
[00:38:33.710 --> 00:38:33.820]  're
[00:38:33.820 --> 00:38:34.140]   there
[00:38:34.140 --> 00:38:34.540]   because
[00:38:34.540 --> 00:38:34.780]   they
[00:38:34.780 --> 00:38:34.960]  're
[00:38:34.960 --> 00:38:35.320]   there
[00:38:35.320 --> 00:38:35.570]   wires
[00:38:35.570 --> 00:38:35.800]   that
[00:38:35.800 --> 00:38:36.290]   computer
[00:38:36.290 --> 00:38:36.770]   cables
[00:38:36.770 --> 00:38:36.830]   are
[00:38:36.830 --> 00:38:37.340]   literally
[00:38:37.340 --> 00:38:37.810]   attached
[00:38:37.810 --> 00:38:37.900]   to
[00:38:37.900 --> 00:38:38.070]   the
[00:38:38.070 --> 00:38:38.520]   computer
[00:38:38.520 --> 00:38:38.910]   systems
[00:38:38.910 --> 00:38:39.050]   of
[00:38:39.050 --> 00:38:39.190]   the
[00:38:39.190 --> 00:38:39.470]   stock
[00:38:39.470 --> 00:38:40.110]   exchange
[00:38:40.110 --> 00:38:40.200]   so
[00:38:40.200 --> 00:38:40.500]   those
[00:38:40.500 --> 00:38:40.730]   people
[00:38:40.730 --> 00:38:40.920]   make
[00:38:40.920 --> 00:38:41.240]   money
[00:38:41.240 --> 00:38:41.550]   every
[00:38:41.550 --> 00:38:41.990]   single
[00:38:41.990 --> 00:38:42.330]   day
[00:38:42.330 --> 00:38:42.340]   day
[00:38:42.340 --> 00:38:42.470]   in
[00:38:42.470 --> 00:38:42.670]   and
[00:38:42.670 --> 00:38:42.870]   day
[00:38:42.870 --> 00:38:43.070]   out
[00:38:43.070 --> 00:38:43.280]  .
[00:38:43.340 --> 00:38:43.560]  
[00:38:43.560 --> 00:38:43.760]   Enter
[00:38:43.760 --> 00:38:43.820]   a
[00:38:43.820 --> 00:38:43.980]   to
[00:38:43.980 --> 00:38:44.220]   the
[00:38:44.220 --> 00:38:44.700]   bottom
[00:38:44.700 --> 00:38:45.410]   because
[00:38:45.410 --> 00:38:45.840]   whoever
[00:38:45.840 --> 00:38:46.120]   can
[00:38:46.120 --> 00:38:46.320]   get
[00:38:46.320 --> 00:38:46.800]   closer
[00:38:46.800 --> 00:38:47.280]   faster
[00:38:47.280 --> 00:38:48.010]   stronger
[00:38:48.010 --> 00:38:48.250]   wins
[00:38:48.250 --> 00:38:48.570]   the
[00:38:48.570 --> 00:38:48.810]   race
[00:38:48.810 --> 00:38:49.050]   and
[00:38:49.050 --> 00:38:49.210]   so
[00:38:49.210 --> 00:38:49.940]   everybody
[00:38:49.940 --> 00:38:50.100]   in
[00:38:50.100 --> 00:38:50.340]   the
[00:38:50.340 --> 00:38:50.820]   middle
[00:38:50.820 --> 00:38:51.180]  .
[00:38:51.180 --> 00:38:51.550]   Mom
[00:38:51.550 --> 00:38:51.600]   and
[00:38:51.600 --> 00:38:51.810]   dad
[00:38:51.810 --> 00:38:51.950]   at
[00:38:51.950 --> 00:38:52.230]   home
[00:38:52.230 --> 00:38:52.440]   and
[00:38:52.440 --> 00:38:52.580]   so
[00:38:52.580 --> 00:38:52.730]   on
[00:38:52.730 --> 00:38:53.570]   historically
[00:38:53.570 --> 00:38:53.780]   don
[00:38:53.780 --> 00:38:53.940]  't
[00:38:53.940 --> 00:38:54.200]   make
[00:38:54.200 --> 00:38:54.570]   money
[00:38:54.570 --> 00:38:54.890]   even
[00:38:54.890 --> 00:38:55.110]   when
[00:38:55.110 --> 00:38:55.320]   the
[00:38:55.320 --> 00:38:55.670]   stock
[00:38:55.670 --> 00:38:56.150]   market
[00:38:56.150 --> 00:38:56.370]   goes
[00:38:56.370 --> 00:38:56.510]   up
[00:38:56.510 --> 00:38:56.840]  .
[00:38:56.840 --> 00:38:57.010]   Mom
[00:38:57.010 --> 00:38:57.320]   and
[00:38:57.320 --> 00:38:57.380]   dad
[00:38:57.380 --> 00:38:57.800]   sitting
