
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.790]   Join
[00:49:45.800 --> 00:49:45.920]   he
[00:49:45.920 --> 00:49:46.040]  's
[00:49:46.040 --> 00:49:46.460]   working
[00:49:46.460 --> 00:49:46.580]   on
[00:49:46.580 --> 00:49:46.800]  .
[00:49:46.800 --> 00:49:46.830]   -
[00:49:46.830 --> 00:49:47.040]   Yeah
[00:49:47.040 --> 00:49:47.110]  ,
[00:49:47.110 --> 00:49:47.230]   go
[00:49:47.230 --> 00:49:47.290]   ahead
[00:49:47.290 --> 00:49:47.520]  .
[00:49:47.520 --> 00:49:47.540]   That
[00:49:47.540 --> 00:49:47.650]   was
[00:49:47.650 --> 00:49:47.820]   what
[00:49:47.820 --> 00:49:47.890]   I
[00:49:47.890 --> 00:49:47.930]   was
[00:49:47.930 --> 00:49:48.120]   going
[00:49:48.120 --> 00:49:48.180]   to
[00:49:48.180 --> 00:49:48.250]   go
[00:49:48.250 --> 00:49:48.360]  .
[00:49:48.360 --> 00:49:48.430]   So
[00:49:48.430 --> 00:49:48.540]   why
[00:49:48.540 --> 00:49:48.650]   don
[00:49:48.650 --> 00:49:48.720]  't
[00:49:48.720 --> 00:49:48.830]   you
[00:49:48.830 --> 00:49:48.900]   go
[00:49:48.900 --> 00:49:49.080]   ahead
[00:49:49.080 --> 00:49:49.280]  ?
[00:49:49.280 --> 00:49:49.280]  
[00:49:49.280 --> 00:49:49.330]   -
[00:49:49.330 --> 00:49:49.670]   Okay
[00:49:49.670 --> 00:49:49.680]  ,
[00:49:49.680 --> 00:49:49.900]   cool
[00:49:49.900 --> 00:49:50.070]  .
[00:49:50.070 --> 00:49:50.300]   Yeah
[00:49:50.300 --> 00:49:50.400]  ,
[00:49:50.400 --> 00:49:50.520]   so
[00:49:50.520 --> 00:49:50.570]   I
[00:49:50.570 --> 00:49:50.970]   know
[00:49:50.970 --> 00:49:51.030]   that
[00:49:51.030 --> 00:49:51.200]   you
[00:49:51.200 --> 00:49:51.370]  've
[00:49:51.370 --> 00:49:51.530]   got
[00:49:51.530 --> 00:49:51.760]  ,
[00:49:51.760 --> 00:49:51.800]   I
[00:49:51.800 --> 00:49:51.980]   mean
[00:49:51.980 --> 00:49:52.080]  ,
[00:49:52.080 --> 00:49:52.260]   you
[00:49:52.260 --> 00:49:52.440]  're
[00:49:52.440 --> 00:49:52.690]   not
[00:49:52.690 --> 00:49:52.880]   just
[00:49:52.880 --> 00:49:52.960]   an
[00:49:52.960 --> 00:49:53.360]   affiliate
[00:49:53.360 --> 00:49:53.760]   market
[00:49:53.760 --> 00:49:53.840]  er
[00:49:53.840 --> 00:49:54.080]   with
[00:49:54.080 --> 00:49:54.140]   a
[00:49:54.140 --> 00:49:54.700]   marketing
[00:49:54.700 --> 00:49:55.100]   company
[00:49:55.100 --> 00:49:55.380]  .
[00:49:55.380 --> 00:49:55.470]   You
[00:49:55.470 --> 00:49:55.650]  've
[00:49:55.650 --> 00:49:55.880]   also
[00:49:55.880 --> 00:49:56.060]   got
[00:49:56.060 --> 00:49:56.120]   a
[00:49:56.120 --> 00:49:56.330]   few
[00:49:56.330 --> 00:49:56.830]   startups
[00:49:56.830 --> 00:49:56.900]   on
[00:49:56.900 --> 00:49:57.080]   the
[00:49:57.080 --> 00:49:57.200]   go
[00:49:57.200 --> 00:49:57.360]  ,
[00:49:57.360 --> 00:49:57.440]   and
[00:49:57.440 --> 00:49:57.460]   I
[00:49:57.460 --> 00:49:57.520]  'd
[00:49:57.520 --> 00:49:57.690]   be
[00:49:57.690 --> 00:49:58.240]   interested
[00:49:58.240 --> 00:49:58.390]   if
[00:49:58.390 --> 00:49:58.410]   you
[00:49:58.410 --> 00:49:58.610]   could
[00:49:58.610 --> 00:49:58.730]   just
[00:49:58.730 --> 00:49:58.820]   run
[00:49:58.820 --> 00:49:58.890]   us
[00:49:58.890 --> 00:49:59.150]   through
[00:49:59.150 --> 00:49:59.300]   those
[00:49:59.300 --> 00:49:59.430]  .
[00:49:59.430 --> 00:49:59.670]   -
[00:49:59.670 --> 00:50:00.040]   Well
[00:50:00.040 --> 00:50:00.270]  ,
[00:50:00.270 --> 00:50:00.510]   we
[00:50:00.510 --> 00:50:01.340]   created
[00:50:01.340 --> 00:50:01.670]  ,
[00:50:01.670 --> 00:50:01.760]   so
[00:50:01.760 --> 00:50:01.840]   a
[00:50:01.840 --> 00:50:02.380]   little
[00:50:02.380 --> 00:50:02.590]   bit
[00:50:02.590 --> 00:50:02.720]   over
[00:50:02.720 --> 00:50:02.800]   a
[00:50:02.800 --> 00:50:03.030]   year
[00:50:03.030 --> 00:50:03.200]   ago
[00:50:03.200 --> 00:50:03.310]  ,
[00:50:03.310 --> 00:50:03.360]   a
[00:50:03.360 --> 00:50:03.590]   good
[00:50:03.590 --> 00:50:04.040]   friend
[00:50:04.040 --> 00:50:04.050]   of
[00:50:04.050 --> 00:50:04.350]   mine
[00:50:04.350 --> 00:50:04.380]  ,
[00:50:04.380 --> 00:50:04.610]   Goth
[00:50:04.610 --> 00:50:04.720]  am
[00:50:04.720 --> 00:50:04.880]  ,
[00:50:04.880 --> 00:50:05.000]   and
[00:50:05.000 --> 00:50:05.050]   I
[00:50:05.050 --> 00:50:05.450]   created
[00:50:05.450 --> 00:50:05.520]   a
[00:50:05.520 --> 00:50:05.950]   startup
[00:50:05.950 --> 00:50:06.070]   for
[00:50:06.070 --> 00:50:06.410]   mobile
[00:50:06.410 --> 00:50:06.580]   and
[00:50:06.580 --> 00:50:06.920]   social
[00:50:06.920 --> 00:50:07.280]   apps
[00:50:07.280 --> 00:50:07.280]  ,
[00:50:07.280 --> 00:50:07.420]   and
[00:50:07.420 --> 00:50:07.680]   just
[00:50:07.680 --> 00:50:07.750]   web
[00:50:07.750 --> 00:50:08.030]   apps
[00:50:08.030 --> 00:50:08.070]  ,
[00:50:08.070 --> 00:50:08.170]   and
[00:50:08.170 --> 00:50:08.510]   pretty
[00:50:08.510 --> 00:50:08.670]   much
[00:50:08.670 --> 00:50:08.790]   any
[00:50:08.790 --> 00:50:08.980]   cool
[00:50:08.980 --> 00:50:09.220]   stuff
[00:50:09.220 --> 00:50:09.310]   we
[00:50:09.310 --> 00:50:09.590]   could
[00:50:09.590 --> 00:50:09.770]   make
[00:50:09.770 --> 00:50:10.050]  .
[00:50:10.050 --> 00:50:10.370]   And
[00:50:10.370 --> 00:50:10.630]   we
[00:50:10.630 --> 00:50:10.990]   now
[00:50:10.990 --> 00:50:11.480]   have
[00:50:11.480 --> 00:50:12.000]   four
[00:50:12.000 --> 00:50:12.310]   people
[00:50:12.310 --> 00:50:12.320]   in
[00:50:12.320 --> 00:50:12.400]   the
[00:50:12.400 --> 00:50:12.890]   company
[00:50:12.890 --> 00:50:13.130]  .
[00:50:13.130 --> 00:50:13.240]   We
[00:50:13.240 --> 00:50:13.700]   work
[00:50:13.700 --> 00:50:13.870]   about
[00:50:13.870 --> 00:50:14.230]   three
[00:50:14.230 --> 00:50:14.500]   days
[00:50:14.500 --> 00:50:14.630]   a
[00:50:14.630 --> 00:50:14.850]   week
[00:50:14.850 --> 00:50:14.980]   in
[00:50:14.980 --> 00:50:15.060]   a
[00:50:15.060 --> 00:50:15.340]   hack
[00:50:15.340 --> 00:50:15.690]  athon
[00:50:15.690 --> 00:50:16.200]   format
[00:50:16.200 --> 00:50:16.320]  .
[00:50:16.320 --> 00:50:16.460]   So
[00:50:16.460 --> 00:50:16.980]   Tuesday
[00:50:16.980 --> 00:50:17.160]   and
[00:50:17.160 --> 00:50:17.760]   Thursday
[00:50:17.760 --> 00:50:18.000]   nights
[00:50:18.000 --> 00:50:18.000]  ,
[00:50:18.000 --> 00:50:18.000]  
[00:50:18.000 --> 00:50:18.180]   they
[00:50:18.180 --> 00:50:18.320]   show
[00:50:18.320 --> 00:50:18.400]   up
[00:50:18.400 --> 00:50:18.480]   at
[00:50:18.480 --> 00:50:18.560]   my
[00:50:18.560 --> 00:50:18.770]   front
[00:50:18.770 --> 00:50:19.000]   door
[00:50:19.000 --> 00:50:19.000]  ,
[00:50:19.000 --> 00:50:19.160]   and
[00:50:19.160 --> 00:50:19.200]   we
[00:50:19.200 --> 00:50:19.320]   sit
[00:50:19.320 --> 00:50:19.730]   downstairs
[00:50:19.730 --> 00:50:19.810]   in
[00:50:19.810 --> 00:50:19.890]   my
[00:50:19.890 --> 00:50:20.140]   living
[00:50:20.140 --> 00:50:20.300]   room
[00:50:20.300 --> 00:50:20.560]   with
[00:50:20.560 --> 00:50:20.720]   our
[00:50:20.720 --> 00:50:21.200]   laptops
[00:50:21.200 --> 00:50:21.390]   and
[00:50:21.390 --> 00:50:21.650]   hack
[00:50:21.650 --> 00:50:21.980]   until
[00:50:21.980 --> 00:50:22.310]   about
[00:50:22.310 --> 00:50:22.960]   midnight
[00:50:22.960 --> 00:50:23.020]  .
[00:50:23.020 --> 00:50:23.210]   And
[00:50:23.210 --> 00:50:23.470]   then
[00:50:23.470 --> 00:50:23.600]   we
[00:50:23.600 --> 00:50:23.860]   work
[00:50:23.860 --> 00:50:24.050]   all
[00:50:24.050 --> 00:50:24.270]   day
[00:50:24.270 --> 00:50:24.760]   Saturday
[00:50:24.760 --> 00:50:24.820]  s
[00:50:24.820 --> 00:50:25.040]  ,
[00:50:25.040 --> 00:50:25.370]   and
[00:50:25.370 --> 00:50:25.700]   it
[00:50:25.700 --> 00:50:25.840]  's
[00:50:25.840 --> 00:50:26.300]   very
[00:50:26.300 --> 00:50:26.780]   cool
[00:50:26.780 --> 00:50:27.120]  .
[00:50:27.120 --> 00:50:27.300]   I
[00:50:27.300 --> 00:50:27.360]   love
[00:50:27.360 --> 00:50:27.880]   working
[00:50:27.880 --> 00:50:28.030]   on
[00:50:28.030 --> 00:50:28.180]   it
[00:50:28.180 --> 00:50:28.400]  .
[00:50:28.400 --> 00:50:28.690]   They
[00:50:28.690 --> 00:50:28.960]  're
[00:50:28.960 --> 00:50:29.200]   fant
[00:50:29.200 --> 00:50:30.050]  astically
[00:50:30.050 --> 00:50:30.540]   brilliant
[00:50:30.540 --> 00:50:30.770]  .
[00:50:30.770 --> 00:50:31.220]   And
[00:50:31.220 --> 00:50:31.270]   what
[00:50:31.270 --> 00:50:31.420]   we
[00:50:31.420 --> 00:50:31.640]  're
[00:50:31.640 --> 00:50:32.010]   after
[00:50:32.010 --> 00:50:32.160]   is
[00:50:32.160 --> 00:50:32.620]   trying
[00:50:32.620 --> 00:50:32.750]   to
[00:50:32.750 --> 00:50:33.280]   create
[00:50:33.280 --> 00:50:35.200]   awesome
[00:50:35.200 --> 00:50:35.950]   applications
[00:50:35.950 --> 00:50:36.150]  .
[00:50:36.150 --> 00:50:36.340]   And
[00:50:36.340 --> 00:50:36.400]   I
[00:50:36.400 --> 00:50:36.910]   guess
[00:50:36.910 --> 00:50:36.980]   you
[00:50:36.980 --> 00:50:37.230]   could
[00:50:37.230 --> 00:50:37.420]   say
[00:50:37.420 --> 00:50:37.610]   our
[00:50:37.610 --> 00:50:37.930]   motto
[00:50:37.930 --> 00:50:38.050]   is
[00:50:38.050 --> 00:50:38.680]   relentless
[00:50:38.680 --> 00:50:39.360]   innovation
[00:50:39.360 --> 00:50:39.430]   in
[00:50:39.430 --> 00:50:39.680]   the
[00:50:39.680 --> 00:50:40.000]   sense
[00:50:40.000 --> 00:50:40.240]   that
[00:50:40.240 --> 00:50:40.380]   we
[00:50:40.380 --> 00:50:40.480]  'll
[00:50:40.480 --> 00:50:40.990]   innovate
[00:50:40.990 --> 00:50:41.230]   even
[00:50:41.230 --> 00:50:41.480]   in
[00:50:41.480 --> 00:50:41.680]   an
[00:50:41.680 --> 00:50:42.180]   established
[00:50:42.180 --> 00:50:42.300]  ,
[00:50:42.300 --> 00:50:42.740]   filled
[00:50:42.740 --> 00:50:42.740]  -
[00:50:42.740 --> 00:50:42.860]  up
[00:50:42.860 --> 00:50:43.280]   market
[00:50:43.280 --> 00:50:43.360]   if
[00:50:43.360 --> 00:50:43.480]   we
[00:50:43.480 --> 00:50:43.730]   find
[00:50:43.730 --> 00:50:43.850]   a
[00:50:43.850 --> 00:50:44.250]   better
[00:50:44.250 --> 00:50:44.430]   way
[00:50:44.430 --> 00:50:44.480]   to
[00:50:44.480 --> 00:50:44.600]   do
[00:50:44.600 --> 00:50:45.180]   something
[00:50:45.180 --> 00:50:45.520]  .
[00:50:47.280 --> 00:50:47.430]  
[00:50:47.430 --> 00:50:47.530]   Some
[00:50:47.530 --> 00:50:47.650]   of
[00:50:47.650 --> 00:50:47.900]   what
[00:50:47.900 --> 00:50:48.070]   we
[00:50:48.070 --> 00:50:48.210]   did
[00:50:48.210 --> 00:50:48.330]   is
[00:50:48.330 --> 00:50:48.450]  ,
[00:50:48.450 --> 00:50:48.820]   we
[00:50:48.820 --> 00:50:48.880]   have
[00:50:48.880 --> 00:50:48.900]   a
[00:50:48.900 --> 00:50:49.260]   mobile
[00:50:49.260 --> 00:50:49.470]   app
[00:50:49.470 --> 00:50:49.700]   that
[00:50:49.700 --> 00:50:49.820]   we
[00:50:49.820 --> 00:50:50.000]  're
[00:50:50.000 --> 00:50:50.440]   working
[00:50:50.440 --> 00:50:50.570]   on
[00:50:50.570 --> 00:50:50.960]   right
[00:50:50.960 --> 00:50:51.200]   now
[00:50:51.200 --> 00:50:51.670]   called
[00:50:51.670 --> 00:50:52.010]   Thought
[00:50:52.010 --> 00:50:52.160]  ly
[00:50:52.160 --> 00:50:52.160]  ,
[00:50:52.160 --> 00:50:52.270]   T
[00:50:52.270 --> 00:50:52.370]  -
[00:50:52.370 --> 00:50:52.430]  H
[00:50:52.430 --> 00:50:52.520]  -
[00:50:52.520 --> 00:50:52.610]  O
[00:50:52.610 --> 00:50:52.700]  -
[00:50:52.700 --> 00:50:52.810]  T
[00:50:52.810 --> 00:50:52.880]  -
[00:50:52.880 --> 00:50:52.970]  L
[00:50:52.970 --> 00:50:53.090]  -
[00:50:53.090 --> 00:50:53.150]  Y
[00:50:53.150 --> 00:50:53.330]  ,
[00:50:53.330 --> 00:50:53.600]   and
[00:50:53.600 --> 00:50:53.780]   it
[00:50:53.780 --> 00:50:53.960]  's
[00:50:53.960 --> 00:50:54.310]   like
[00:50:54.310 --> 00:50:54.600]   you
[00:50:54.600 --> 00:50:54.910]  've
[00:50:54.910 --> 00:50:55.220]   seen
[00:50:55.220 --> 00:50:55.850]   Message
[00:50:55.850 --> 00:50:56.300]   Party
[00:50:56.300 --> 00:50:56.540]  ,
[00:50:56.540 --> 00:50:56.750]   you
[00:50:56.750 --> 00:50:57.020]  've
[00:50:57.020 --> 00:50:57.380]   seen
[00:50:57.380 --> 00:50:57.820]   Color
[00:50:57.820 --> 00:50:58.060]  ,
[00:50:58.060 --> 00:50:58.240]   you
[00:50:58.240 --> 00:50:58.280]  've
[00:50:58.280 --> 00:50:58.460]   seen
[00:50:58.460 --> 00:50:58.640]   all
[00:50:58.640 --> 00:50:58.880]   these
[00:50:58.880 --> 00:50:59.260]   local
[00:50:59.260 --> 00:50:59.640]   apps
[00:50:59.640 --> 00:50:59.860]  .
[00:50:59.860 --> 00:51:00.110]   What
[00:51:00.110 --> 00:51:00.260]   we
[00:51:00.260 --> 00:51:00.490]  're
[00:51:00.490 --> 00:51:00.950]   trying
[00:51:00.950 --> 00:51:01.100]   to
[00:51:01.100 --> 00:51:01.270]   do
[00:51:01.270 --> 00:51:01.400]   is
[00:51:01.400 --> 00:51:02.350]   completely
[00:51:02.350 --> 00:51:02.480]   disp
[00:51:02.480 --> 00:51:02.790]  ense
[00:51:02.790 --> 00:51:03.100]   with
[00:51:03.100 --> 00:51:03.320]   all
[00:51:03.320 --> 00:51:03.560]   of
[00:51:03.560 --> 00:51:03.770]   the
[00:51:03.770 --> 00:51:04.340]   previous
[00:51:04.340 --> 00:51:04.960]   notions
[00:51:04.960 --> 00:51:05.120]   of
[00:51:05.120 --> 00:51:05.530]   social
[00:51:05.530 --> 00:51:06.080]   networks
[00:51:06.080 --> 00:51:06.280]   and
[00:51:06.280 --> 00:51:06.480]   how
[00:51:06.480 --> 00:51:06.610]   it
[00:51:06.610 --> 00:51:06.740]  's
[00:51:06.740 --> 00:51:06.940]   all
[00:51:06.940 --> 00:51:07.500]   supposed
[00:51:07.500 --> 00:51:07.620]   to
[00:51:07.620 --> 00:51:07.890]   work
[00:51:07.890 --> 00:51:08.090]   and
[00:51:08.090 --> 00:51:08.680]   start
[00:51:08.680 --> 00:51:08.770]   fresh
[00:51:08.770 --> 00:51:08.970]  .
[00:51:08.970 --> 00:51:09.160]   You
[00:51:09.160 --> 00:51:09.650]   could
[00:51:09.650 --> 00:51:09.710]   say
[00:51:09.710 --> 00:51:09.840]   it
[00:51:09.840 --> 00:51:10.080]  's
[00:51:10.080 --> 00:51:10.240]   even
[00:51:10.240 --> 00:51:10.400]   got
[00:51:10.400 --> 00:51:10.480]   a
[00:51:10.480 --> 00:51:10.910]   little
[00:51:10.910 --> 00:51:11.120]   bit
[00:51:11.120 --> 00:51:11.260]   of
[00:51:11.260 --> 00:51:11.470]   Dun
[00:51:11.470 --> 00:51:11.820]  geons
[00:51:11.820 --> 00:51:12.060]   and
[00:51:12.060 --> 00:51:12.490]   Dragons
[00:51:12.490 --> 00:51:13.100]   thrown
[00:51:13.100 --> 00:51:13.170]   in
[00:51:13.170 --> 00:51:13.310]  .
[00:51:13.310 --> 00:51:13.450]   So
[00:51:13.450 --> 00:51:13.730]   that
[00:51:13.730 --> 00:51:13.940]   one
[00:51:13.940 --> 00:51:14.220]  ,
[00:51:14.220 --> 00:51:14.430]   we
[00:51:14.430 --> 00:51:14.660]  're
[00:51:14.660 --> 00:51:14.930]   looking
[00:51:14.930 --> 00:51:15.170]   for
[00:51:15.170 --> 00:51:15.520]   beta
[00:51:15.520 --> 00:51:15.760]   users
[00:51:15.760 --> 00:51:16.000]   for
[00:51:16.000 --> 00:51:16.240]   simply
[00:51:16.240 --> 00:51:16.240]  
[00:51:16.240 --> 00:51:16.810]   because
[00:51:16.810 --> 00:51:16.890]   a
[00:51:16.890 --> 00:51:17.200]   lot
[00:51:17.200 --> 00:51:17.300]   of
[00:51:17.300 --> 00:51:17.780]   people
[00:51:17.780 --> 00:51:17.940]   in
[00:51:17.940 --> 00:51:18.220]   the
[00:51:18.220 --> 00:51:18.610]   hyper
[00:51:18.610 --> 00:51:18.830]  loc
[00:51:18.830 --> 00:51:18.990]  al
[00:51:18.990 --> 00:51:19.390]   space
[00:51:19.390 --> 00:51:19.720]   have
[00:51:19.720 --> 00:51:20.030]   been
[00:51:20.030 --> 00:51:20.530]   trying
[00:51:20.530 --> 00:51:20.690]   to
[00:51:20.690 --> 00:51:21.010]   make
[00:51:21.010 --> 00:51:21.330]   apps
[00:51:21.330 --> 00:51:21.650]   that
[00:51:21.650 --> 00:51:22.080]   work
[00:51:22.080 --> 00:51:23.120]   with
[00:51:23.120 --> 00:51:23.370]   all
[00:51:23.370 --> 00:51:23.810]   this
[00:51:23.810 --> 00:51:24.160]   local
[00:51:24.160 --> 00:51:24.510]   chat
[00:51:24.510 --> 00:51:24.770]  .
[00:51:24.770 --> 00:51:25.030]   But
[00:51:25.030 --> 00:51:25.290]   the
[00:51:25.290 --> 00:51:25.990]   problem
[00:51:25.990 --> 00:51:26.100]   is
[00:51:26.100 --> 00:51:26.680]   getting
[00:51:26.680 --> 00:51:27.200]   people
[00:51:27.200 --> 00:51:27.370]   in
[00:51:27.370 --> 00:51:27.650]   an
[00:51:27.650 --> 00:51:28.480]   area
[00:51:28.480 --> 00:51:28.690]  ,
[00:51:28.690 --> 00:51:28.820]   getting
[00:51:28.820 --> 00:51:29.120]   enough
[00:51:29.120 --> 00:51:29.460]   people
[00:51:29.460 --> 00:51:29.540]   to
[00:51:29.540 --> 00:51:29.680]   build
[00:51:29.680 --> 00:51:29.730]   a
[00:51:29.730 --> 00:51:30.150]   critical
[00:51:30.150 --> 00:51:30.360]   mass
[00:51:30.360 --> 00:51:30.510]  .
[00:51:30.510 --> 00:51:30.610]   We
[00:51:30.610 --> 00:51:30.890]   think
[00:51:30.890 --> 00:51:30.970]   we
[00:51:30.970 --> 00:51:31.120]  've
[00:51:31.120 --> 00:51:31.280]   got
[00:51:31.280 --> 00:51:31.330]   a
[00:51:31.330 --> 00:51:31.640]   better
[00:51:31.640 --> 00:51:31.800]   way
[00:51:31.800 --> 00:51:31.900]   to
[00:51:31.900 --> 00:51:32.000]   do
[00:51:32.000 --> 00:51:32.140]   it
[00:51:32.140 --> 00:51:32.200]  ,
[00:51:32.200 --> 00:51:32.360]   but
[00:51:32.360 --> 00:51:32.650]   again
[00:51:32.650 --> 00:51:32.720]  ,
[00:51:32.720 --> 00:51:32.820]   it
[00:51:32.820 --> 00:51:32.930]  's
[00:51:32.930 --> 00:51:33.230]   always
[00:51:33.230 --> 00:51:33.280]   a
[00:51:33.280 --> 00:51:33.830]   question
[00:51:33.830 --> 00:51:34.320]   of
[00:51:34.320 --> 00:51:34.660]   test
[00:51:34.660 --> 00:51:34.910]  ,
[00:51:34.910 --> 00:51:35.170]   test
[00:51:35.170 --> 00:51:35.340]  ,
[00:51:35.340 --> 00:51:35.680]   test
[00:51:35.680 --> 00:51:35.930]  ,
[00:51:35.930 --> 00:51:36.190]   test
[00:51:36.190 --> 00:51:36.380]  ,
[00:51:36.380 --> 00:51:36.690]   test
[00:51:36.690 --> 00:51:37.150]  .
[00:51:37.150 --> 00:51:37.210]   And
[00:51:37.210 --> 00:51:37.290]   I
[00:51:37.290 --> 00:51:37.910]   think
[00:51:37.910 --> 00:51:38.060]   that
[00:51:38.060 --> 00:51:38.230]  's
[00:51:38.230 --> 00:51:38.410]  -
[00:51:38.410 --> 00:51:38.480]   -
[00:51:38.480 --> 00:51:38.660]   Where
[00:51:38.660 --> 00:51:38.730]   do
[00:51:38.730 --> 00:51:39.010]   people
[00:51:39.010 --> 00:51:39.200]   go
[00:51:39.200 --> 00:51:39.280]   to
[00:51:39.280 --> 00:51:39.520]   find
[00:51:39.520 --> 00:51:39.680]   out
[00:51:39.680 --> 00:51:39.920]   about
[00:51:39.920 --> 00:51:40.020]   that
[00:51:40.020 --> 00:51:40.080]  ?
[00:51:40.080 --> 00:51:40.080]  
[00:51:40.080 --> 00:51:40.370]   -
[00:51:40.370 --> 00:51:41.040]   Thought
[00:51:41.040 --> 00:51:41.270]  ly
[00:51:41.270 --> 00:51:41.620]  .
[00:51:41.620 --> 00:51:41.970]  com
[00:51:41.970 --> 00:51:42.200]  ,
[00:51:42.200 --> 00:51:42.320]   T
[00:51:42.320 --> 00:51:42.450]  -
[00:51:42.450 --> 00:51:42.540]  H
[00:51:42.540 --> 00:51:42.650]  -
[00:51:42.650 --> 00:51:42.760]  O
[00:51:42.760 --> 00:51:42.870]  -
[00:51:42.870 --> 00:51:42.980]  T
[00:51:42.980 --> 00:51:43.130]  -
[00:51:43.130 --> 00:51:43.200]  L
[00:51:43.200 --> 00:51:43.310]  -
[00:51:43.310 --> 00:51:43.430]  Y
[00:51:43.430 --> 00:51:43.770]  .
[00:51:43.770 --> 00:51:43.810]  com
[00:51:43.810 --> 00:51:44.590]  .
[00:51:44.590 --> 00:51:44.730]   -
[00:51:44.730 --> 00:51:44.840]   So
[00:51:44.840 --> 00:51:45.120]  -
[00:51:45.120 --> 00:51:45.230]   -
[00:51:45.230 --> 00:51:45.340]   I
[00:51:45.340 --> 00:51:45.560]  'm
[00:51:45.560 --> 00:51:46.280]   sorry
[00:51:46.280 --> 00:51:46.480]  .
[00:51:46.480 --> 00:51:46.610]   -
[00:51:46.610 --> 00:51:46.740]   I
[00:51:46.740 --> 00:51:47.630]   was
[00:51:47.630 --> 00:51:47.680]   just
[00:51:47.680 --> 00:51:47.840]   gonna
[00:51:47.840 --> 00:51:48.000]   say
[00:51:48.000 --> 00:51:48.000]  ,
[00:51:48.000 --> 00:51:48.080]   we
[00:51:48.080 --> 00:51:48.200]  're
[00:51:48.200 --> 00:51:48.520]   actively
[00:51:48.520 --> 00:51:48.800]   taking
[00:51:48.800 --> 00:51:48.920]   beta
[00:51:48.920 --> 00:51:49.120]   users
[00:51:49.120 --> 00:51:49.320]   right
[00:51:49.320 --> 00:51:49.440]   now
[00:51:49.440 --> 00:51:49.600]  .
[00:51:49.600 --> 00:51:49.810]   -
[00:51:49.810 --> 00:51:51.140]   Okay
[00:51:51.140 --> 00:51:51.200]  ,
[00:51:51.200 --> 00:51:51.580]   so
[00:51:51.580 --> 00:51:52.240]   how
[00:51:52.240 --> 00:51:52.670]   do
[00:51:52.670 --> 00:51:53.360]   you
[00:51:53.360 --> 00:51:53.670]   mix
[00:51:53.670 --> 00:51:53.840]   in
[00:51:53.840 --> 00:51:53.920]   a
[00:51:53.920 --> 00:51:54.390]   little
[00:51:54.390 --> 00:51:54.450]   Dun
[00:51:54.450 --> 00:51:54.640]  geons
[00:51:54.640 --> 00:51:54.880]   and
[00:51:54.880 --> 00:51:55.450]   Dragons
[00:51:55.450 --> 00:51:55.730]  ?
[00:51:55.730 --> 00:51:56.010]   That
[00:51:56.010 --> 00:51:56.420]   would
[00:51:56.420 --> 00:51:56.580]   be
[00:51:56.580 --> 00:51:57.480]   interesting
[00:51:57.480 --> 00:51:57.640]   to
[00:51:57.640 --> 00:51:57.980]   know
[00:51:57.980 --> 00:51:58.210]  .
[00:51:58.210 --> 00:51:58.660]   -
[00:51:58.660 --> 00:51:58.860]   Because
[00:51:58.860 --> 00:51:59.010]   we
[00:51:59.010 --> 00:51:59.330]   said
[00:51:59.330 --> 00:51:59.650]   that
[00:51:59.650 --> 00:52:00.060]   there
[00:52:00.060 --> 00:52:00.220]  's
[00:52:00.220 --> 00:52:00.480]   no
[00:52:00.480 --> 00:52:00.960]   reason
[00:52:00.960 --> 00:52:01.760]   why
[00:52:01.760 --> 00:52:01.900]   a
[00:52:01.900 --> 00:52:02.390]   local
[00:52:02.390 --> 00:52:03.040]   social
[00:52:03.040 --> 00:52:03.760]   network
[00:52:03.760 --> 00:52:04.410]   should
[00:52:04.410 --> 00:52:04.690]   act
[00:52:04.690 --> 00:52:05.150]   like
[00:52:05.150 --> 00:52:06.110]   Facebook
[00:52:06.110 --> 00:52:06.240]   with
[00:52:06.240 --> 00:52:07.280]   latitude
[00:52:07.280 --> 00:52:07.680]   and
[00:52:07.680 --> 00:52:07.890]   long
[00:52:07.890 --> 00:52:08.160]  itude
[00:52:08.160 --> 00:52:08.320]  .
[00:52:08.320 --> 00:52:08.400]   It
[00:52:08.400 --> 00:52:08.900]   just
[00:52:08.900 --> 00:52:09.200]   makes
[00:52:09.200 --> 00:52:09.200]  
[00:52:09.200 --> 00:52:09.920]   absolutely
[00:52:09.920 --> 00:52:10.210]   zero
[00:52:10.210 --> 00:52:10.570]   sense
[00:52:10.570 --> 00:52:10.780]  .
[00:52:10.780 --> 00:52:11.350]   Facebook
[00:52:11.350 --> 00:52:11.490]  's
[00:52:11.490 --> 00:52:12.010]   already
[00:52:12.010 --> 00:52:12.290]   done
[00:52:12.290 --> 00:52:12.850]   Facebook
[00:52:12.850 --> 00:52:13.290]   and
[00:52:13.290 --> 00:52:13.560]   Twitter
[00:52:13.560 --> 00:52:13.760]  's
[00:52:13.760 --> 00:52:14.200]   already
[00:52:14.200 --> 00:52:14.560]   done
[00:52:14.560 --> 00:52:14.960]   Twitter
[00:52:14.960 --> 00:52:14.990]  .
[00:52:14.990 --> 00:52:15.040]   And
[00:52:15.040 --> 00:52:15.390]   there
[00:52:15.390 --> 00:52:15.530]  's
[00:52:15.530 --> 00:52:16.240]   absolutely
[00:52:16.240 --> 00:52:16.370]   no
[00:52:16.370 --> 00:52:16.830]   reason
