
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[00:46:30.950 --> 00:46:31.270]   most
[00:46:31.270 --> 00:46:31.680]   often
[00:46:31.680 --> 00:46:32.000]  .
[00:46:32.000 --> 00:46:32.240]   And
[00:46:32.240 --> 00:46:32.810]   then
[00:46:32.810 --> 00:46:32.860]   what
[00:46:32.860 --> 00:46:33.100]   you
[00:46:33.100 --> 00:46:33.490]   would
[00:46:33.490 --> 00:46:33.650]   do
[00:46:33.650 --> 00:46:33.810]   is
[00:46:33.810 --> 00:46:34.140]  ,
[00:46:34.140 --> 00:46:34.190]   first
[00:46:34.190 --> 00:46:34.190]   of
[00:46:34.190 --> 00:46:34.270]   all
[00:46:34.270 --> 00:46:34.340]  ,
[00:46:34.340 --> 00:46:34.410]   you
[00:46:34.410 --> 00:46:34.510]   need
[00:46:34.510 --> 00:46:34.640]   to
[00:46:34.640 --> 00:46:34.640]   set
[00:46:34.640 --> 00:46:34.690]   up
[00:46:34.690 --> 00:46:34.800]   your
[00:46:34.800 --> 00:46:34.990]   site
[00:46:34.990 --> 00:46:35.170]   so
[00:46:35.170 --> 00:46:35.480]   that
[00:46:35.480 --> 00:46:35.640]   it
[00:46:35.640 --> 00:46:35.910]   has
[00:46:35.910 --> 00:46:36.200]   good
[00:46:36.200 --> 00:46:36.760]   content
[00:46:36.760 --> 00:46:37.000]  .
[00:46:37.000 --> 00:46:37.090]   We
[00:46:37.090 --> 00:46:37.320]   never
[00:46:37.320 --> 00:46:37.520]   work
[00:46:37.520 --> 00:46:37.710]   with
[00:46:37.710 --> 00:46:38.050]   sites
[00:46:38.050 --> 00:46:38.140]   that
[00:46:38.140 --> 00:46:38.350]   have
[00:46:38.350 --> 00:46:38.470]   bad
[00:46:38.470 --> 00:46:38.900]   content
[00:46:38.900 --> 00:46:39.000]  .
[00:46:39.000 --> 00:46:39.200]   And
[00:46:39.200 --> 00:46:39.260]   in
[00:46:39.260 --> 00:46:39.470]   fact
[00:46:39.470 --> 00:46:39.650]  ,
[00:46:39.650 --> 00:46:39.780]   when
[00:46:39.780 --> 00:46:39.930]   you
[00:46:39.930 --> 00:46:40.420]   first
[00:46:40.420 --> 00:46:40.490]   sign
[00:46:40.490 --> 00:46:40.520]   up
[00:46:40.520 --> 00:46:40.730]   with
[00:46:40.730 --> 00:46:40.830]   us
[00:46:40.830 --> 00:46:41.000]  ,
[00:46:41.000 --> 00:46:41.130]   you
[00:46:41.130 --> 00:46:41.260]   get
[00:46:41.260 --> 00:46:41.330]   a
[00:46:41.330 --> 00:46:41.570]   30
[00:46:41.570 --> 00:46:41.610]  -
[00:46:41.610 --> 00:46:41.880]  minute
[00:46:41.880 --> 00:46:42.200]   consult
[00:46:42.200 --> 00:46:42.330]   one
[00:46:42.330 --> 00:46:42.370]  -
[00:46:42.370 --> 00:46:42.490]  on
[00:46:42.490 --> 00:46:42.500]  -
[00:46:42.500 --> 00:46:42.710]  one
[00:46:42.710 --> 00:46:42.810]   with
[00:46:42.810 --> 00:46:43.000]   me
[00:46:43.000 --> 00:46:43.130]  ,
[00:46:43.130 --> 00:46:43.460]   which
[00:46:43.460 --> 00:46:43.620]   is
[00:46:43.620 --> 00:46:43.650]   a
[00:46:43.650 --> 00:46:44.000]   value
[00:46:44.000 --> 00:46:44.110]   of
[00:46:44.110 --> 00:46:44.170]   $
[00:46:44.170 --> 00:46:44.820]  250
[00:46:44.820 --> 00:46:45.000]  .
[00:46:45.000 --> 00:46:45.000]  
[00:46:45.000 --> 00:46:45.060]   I
[00:46:45.060 --> 00:46:45.170]   do
[00:46:45.170 --> 00:46:45.530]   bill
[00:46:45.530 --> 00:46:45.770]   myself
[00:46:45.770 --> 00:46:45.950]   out
[00:46:45.950 --> 00:46:46.070]   at
[00:46:46.070 --> 00:46:46.130]   $
[00:46:46.130 --> 00:46:46.700]  500
[00:46:46.700 --> 00:46:46.780]   an
[00:46:46.780 --> 00:46:47.020]   hour
[00:46:47.020 --> 00:46:47.200]   for
[00:46:47.200 --> 00:46:47.790]   consulting
[00:46:47.790 --> 00:46:48.000]  .
[00:46:48.000 --> 00:46:48.150]   So
[00:46:48.150 --> 00:46:48.280]   it
[00:46:48.280 --> 00:46:48.420]  's
[00:46:48.420 --> 00:46:48.440]   a
[00:46:48.440 --> 00:46:48.690]   half
[00:46:48.690 --> 00:46:48.700]  -
[00:46:48.700 --> 00:46:48.930]  an
[00:46:48.930 --> 00:46:49.030]  -
[00:46:49.030 --> 00:46:49.180]  hour
[00:46:49.180 --> 00:46:49.680]   consult
[00:46:49.680 --> 00:46:49.880]   with
[00:46:49.880 --> 00:46:50.020]   me
[00:46:50.020 --> 00:46:50.130]  ,
[00:46:50.130 --> 00:46:50.320]   and
[00:46:50.320 --> 00:46:50.460]   we
[00:46:50.460 --> 00:46:50.580]   go
[00:46:50.580 --> 00:46:51.030]   through
[00:46:51.030 --> 00:46:51.300]   your
[00:46:51.300 --> 00:46:51.530]   site
[00:46:51.530 --> 00:46:51.720]   and
[00:46:51.720 --> 00:46:51.960]   your
[00:46:51.960 --> 00:46:52.680]   competition
[00:46:52.680 --> 00:46:53.000]  .
[00:46:53.000 --> 00:46:53.060]   I
[00:46:53.060 --> 00:46:53.620]   break
[00:46:53.620 --> 00:46:53.650]   down
[00:46:53.650 --> 00:46:53.880]   what
[00:46:53.880 --> 00:46:54.120]   your
[00:46:54.120 --> 00:46:54.800]   competition
[00:46:54.800 --> 00:46:54.920]   is
[00:46:54.920 --> 00:46:55.230]   doing
[00:46:55.230 --> 00:46:55.350]   to
[00:46:55.350 --> 00:46:55.610]   rank
[00:46:55.610 --> 00:46:55.870]   well
[00:46:55.870 --> 00:46:56.010]  ,
[00:46:56.010 --> 00:46:56.300]   and
[00:46:56.300 --> 00:46:56.830]   then
[00:46:56.830 --> 00:46:56.910]   I
[00:46:56.910 --> 00:46:57.260]   work
[00:46:57.260 --> 00:46:57.670]   with
[00:46:57.670 --> 00:46:58.020]   you
[00:46:58.020 --> 00:46:58.270]   and
[00:46:58.270 --> 00:46:58.630]   your
[00:46:58.630 --> 00:46:59.000]   site
[00:46:59.000 --> 00:46:59.000]  ,
[00:46:59.000 --> 00:46:59.190]   and
[00:46:59.190 --> 00:46:59.250]   I
[00:46:59.250 --> 00:46:59.570]   give
[00:46:59.570 --> 00:46:59.700]   you
[00:46:59.700 --> 00:46:59.760]   a
[00:46:59.760 --> 00:46:59.890]   to
[00:46:59.890 --> 00:46:59.970]  -
[00:46:59.970 --> 00:47:00.080]  do
[00:47:00.080 --> 00:47:00.340]   list
[00:47:00.340 --> 00:47:00.460]   of
[00:47:00.460 --> 00:47:00.790]   stuff
[00:47:00.790 --> 00:47:01.050]   that
[00:47:01.050 --> 00:47:01.160]   you
[00:47:01.160 --> 00:47:01.630]   need
[00:47:01.630 --> 00:47:01.650]   to
[00:47:01.650 --> 00:47:01.760]   do
[00:47:01.760 --> 00:47:02.000]  .
[00:47:02.000 --> 00:47:02.150]   And
[00:47:02.150 --> 00:47:02.350]   then
[00:47:02.350 --> 00:47:02.450]   we
[00:47:02.450 --> 00:47:02.750]   figure
[00:47:02.750 --> 00:47:02.900]   out
[00:47:02.900 --> 00:47:03.100]   what
[00:47:03.100 --> 00:47:03.300]   your
[00:47:03.300 --> 00:47:03.700]   keywords
[00:47:03.700 --> 00:47:03.850]   are
[00:47:03.850 --> 00:47:04.000]  ,
[00:47:04.000 --> 00:47:04.330]   because
[00:47:04.330 --> 00:47:04.370]   a
[00:47:04.370 --> 00:47:04.510]   lot
[00:47:04.510 --> 00:47:04.600]   of
[00:47:04.600 --> 00:47:04.880]   people
[00:47:04.880 --> 00:47:05.000]  ,
[00:47:05.000 --> 00:47:05.190]   they
[00:47:05.190 --> 00:47:05.400]   have
[00:47:05.400 --> 00:47:05.610]   this
[00:47:05.610 --> 00:47:05.900]   company
[00:47:05.900 --> 00:47:06.000]  ,
[00:47:06.000 --> 00:47:06.250]   they
[00:47:06.250 --> 00:47:06.440]  're
[00:47:06.440 --> 00:47:06.880]   selling
[00:47:06.880 --> 00:47:07.480]   something
[00:47:07.480 --> 00:47:07.570]  ,
[00:47:07.570 --> 00:47:07.760]   but
[00:47:07.760 --> 00:47:08.150]   they
[00:47:08.150 --> 00:47:08.200]   don
[00:47:08.200 --> 00:47:08.320]  't
[00:47:08.320 --> 00:47:08.570]   know
[00:47:08.570 --> 00:47:08.820]   what
[00:47:08.820 --> 00:47:09.060]   it
[00:47:09.060 --> 00:47:09.110]   is
[00:47:09.110 --> 00:47:09.310]   that
[00:47:09.310 --> 00:47:09.690]   people
[00:47:09.690 --> 00:47:09.890]   are
[00:47:09.890 --> 00:47:10.260]   typing
[00:47:10.260 --> 00:47:10.540]   into
[00:47:10.540 --> 00:47:11.010]   Google
[00:47:11.010 --> 00:47:11.120]   to
[00:47:11.120 --> 00:47:11.820]   potentially
[00:47:11.820 --> 00:47:12.050]   find
[00:47:12.050 --> 00:47:12.360]   their
[00:47:12.360 --> 00:47:12.860]   company
[00:47:12.860 --> 00:47:13.000]  .
[00:47:13.000 --> 00:47:13.030]  
[00:47:13.030 --> 00:47:13.110]   So
[00:47:13.110 --> 00:47:13.230]   we
[00:47:13.230 --> 00:47:13.680]   break
[00:47:13.680 --> 00:47:13.800]   down
[00:47:13.800 --> 00:47:14.050]   what
[00:47:14.050 --> 00:47:14.540]   keywords
[00:47:14.540 --> 00:47:14.790]   work
[00:47:14.790 --> 00:47:15.000]  .
[00:47:15.000 --> 00:47:15.190]   And
[00:47:15.190 --> 00:47:15.320]   we
[00:47:15.320 --> 00:47:15.890]   found
[00:47:15.890 --> 00:47:15.950]   that
[00:47:15.950 --> 00:47:16.020]   it
[00:47:16.020 --> 00:47:16.140]  's
[00:47:16.140 --> 00:47:16.520]   really
[00:47:16.520 --> 00:47:16.770]   best
[00:47:16.770 --> 00:47:16.900]   if
[00:47:16.900 --> 00:47:17.090]   you
[00:47:17.090 --> 00:47:17.300]   are
[00:47:17.300 --> 00:47:17.730]   selling
[00:47:17.730 --> 00:47:18.310]   something
[00:47:18.310 --> 00:47:18.810]   directly
[00:47:18.810 --> 00:47:19.050]   off
[00:47:19.050 --> 00:47:19.260]   your
[00:47:19.260 --> 00:47:19.750]   website
[00:47:19.750 --> 00:47:20.000]  .
[00:47:20.000 --> 00:47:20.080]   Of
[00:47:20.080 --> 00:47:20.360]   course
[00:47:20.360 --> 00:47:20.380]  ,
[00:47:20.380 --> 00:47:20.420]   I
[00:47:20.420 --> 00:47:20.540]   use
[00:47:20.540 --> 00:47:20.620]   Wo
[00:47:20.620 --> 00:47:20.730]  osh
[00:47:20.730 --> 00:47:21.000]   Traffic
[00:47:21.000 --> 00:47:21.110]   for
[00:47:21.110 --> 00:47:21.200]   my
[00:47:21.200 --> 00:47:21.350]   blog
[00:47:21.350 --> 00:47:21.460]  ,
[00:47:21.460 --> 00:47:21.540]   and
[00:47:21.540 --> 00:47:21.580]   I
[00:47:21.580 --> 00:47:21.700]   get
[00:47:21.700 --> 00:47:21.930]   people
[00:47:21.930 --> 00:47:22.010]   to
[00:47:22.010 --> 00:47:22.160]   sign
[00:47:22.160 --> 00:47:22.240]   up
[00:47:22.240 --> 00:47:22.440]   for
[00:47:22.440 --> 00:47:22.440]   my
[00:47:22.440 --> 00:47:22.630]   email
[00:47:22.630 --> 00:47:22.780]   list
[00:47:22.780 --> 00:47:23.000]  .
[00:47:23.000 --> 00:47:23.220]   But
[00:47:23.220 --> 00:47:23.400]   the
[00:47:23.400 --> 00:47:24.020]   most
[00:47:24.020 --> 00:47:24.290]   effective
[00:47:24.290 --> 00:47:24.490]   ROI
[00:47:24.490 --> 00:47:24.620]   is
[00:47:24.620 --> 00:47:24.750]   to
[00:47:24.750 --> 00:47:24.950]   get
[00:47:24.950 --> 00:47:25.360]   people
[00:47:25.360 --> 00:47:25.490]   to
[00:47:25.490 --> 00:47:25.560]   a
[00:47:25.560 --> 00:47:25.820]   page
[00:47:25.820 --> 00:47:26.170]   where
[00:47:26.170 --> 00:47:26.490]   they
[00:47:26.490 --> 00:47:26.760]   can
[00:47:26.760 --> 00:47:26.840]   buy
[00:47:26.840 --> 00:47:27.460]   something
[00:47:27.460 --> 00:47:27.830]   right
[00:47:27.830 --> 00:47:28.070]   then
[00:47:28.070 --> 00:47:28.270]   and
[00:47:28.270 --> 00:47:28.610]   there
[00:47:28.610 --> 00:47:29.000]  .
[00:47:29.000 --> 00:47:29.560]   So
[00:47:29.560 --> 00:47:29.640]   that
[00:47:29.640 --> 00:47:29.830]  's
[00:47:29.830 --> 00:47:30.260]   what
[00:47:30.260 --> 00:47:30.490]   we
[00:47:30.490 --> 00:47:30.670]   do
[00:47:30.670 --> 00:47:31.000]  .
[00:47:31.000 --> 00:47:31.210]   And
[00:47:31.210 --> 00:47:31.490]   then
[00:47:31.490 --> 00:47:31.700]   the
[00:47:31.700 --> 00:47:32.240]   consult
[00:47:32.240 --> 00:47:32.330]   is
[00:47:32.330 --> 00:47:32.750]   really
[00:47:32.750 --> 00:47:33.320]   valuable
[00:47:33.320 --> 00:47:33.540]   for
[00:47:33.540 --> 00:47:33.990]   people
[00:47:33.990 --> 00:47:34.270]  ,
[00:47:34.270 --> 00:47:34.550]   because
[00:47:34.550 --> 00:47:35.040]   actually
[00:47:35.040 --> 00:47:35.290]   just
[00:47:35.290 --> 00:47:35.540]   that
[00:47:35.540 --> 00:47:36.000]   consult
[00:47:36.000 --> 00:47:36.310]   really
[00:47:36.310 --> 00:47:36.590]   opens
[00:47:36.590 --> 00:47:36.780]   your
[00:47:36.780 --> 00:47:37.000]   eyes
[00:47:37.000 --> 00:47:37.250]   as
[00:47:37.250 --> 00:47:37.720]   to
[00:47:37.720 --> 00:47:38.000]   what
[00:47:38.000 --> 00:47:38.260]   people
[00:47:38.260 --> 00:47:38.390]   are
[00:47:38.390 --> 00:47:38.780]   searching
[00:47:38.780 --> 00:47:38.970]   for
[00:47:38.970 --> 00:47:39.000]  ,
[00:47:39.000 --> 00:47:39.000]  
[00:47:39.000 --> 00:47:39.170]   how
[00:47:39.170 --> 00:47:39.450]   many
[00:47:39.450 --> 00:47:39.740]   people
[00:47:39.740 --> 00:47:39.910]   are
[00:47:39.910 --> 00:47:40.500]   searching
[00:47:40.500 --> 00:47:40.590]   for
[00:47:40.590 --> 00:47:40.730]   it
[00:47:40.730 --> 00:47:40.810]  ,
[00:47:40.810 --> 00:47:40.980]   how
[00:47:40.980 --> 00:47:41.150]   big
[00:47:41.150 --> 00:47:41.380]   your
[00:47:41.380 --> 00:47:41.720]   market
[00:47:41.720 --> 00:47:41.830]   is
[00:47:41.830 --> 00:47:42.100]  ,
[00:47:42.100 --> 00:47:42.230]   and
[00:47:42.230 --> 00:47:42.250]   what
[00:47:42.250 --> 00:47:42.360]   your
[00:47:42.360 --> 00:47:42.730]   competitors
[00:47:42.730 --> 00:47:42.820]   are
[00:47:42.820 --> 00:47:43.000]   doing
[00:47:43.000 --> 00:47:43.000]  .
[00:47:43.000 --> 00:47:43.400]   Because
[00:47:43.400 --> 00:47:43.450]   I
[00:47:43.450 --> 00:47:43.620]   can
[00:47:43.620 --> 00:47:44.020]   reverse
[00:47:44.020 --> 00:47:44.470]   engineer
[00:47:44.470 --> 00:47:44.870]   exactly
[00:47:44.870 --> 00:47:45.090]   what
[00:47:45.090 --> 00:47:45.310]   your
[00:47:45.310 --> 00:47:45.930]   competition
[00:47:45.930 --> 00:47:46.050]   is
[00:47:46.050 --> 00:47:46.330]   doing
[00:47:46.330 --> 00:47:46.450]   to
[00:47:46.450 --> 00:47:46.610]   get
[00:47:46.610 --> 00:47:46.760]   on
[00:47:46.760 --> 00:47:46.890]   top
[00:47:46.890 --> 00:47:47.000]   of
[00:47:47.000 --> 00:47:47.170]   the
[00:47:47.170 --> 00:47:47.520]   search
[00:47:47.520 --> 00:47:47.990]   engines
[00:47:47.990 --> 00:47:48.000]  .
[00:47:48.000 --> 00:47:48.270]   And
[00:47:48.270 --> 00:47:48.270]   I
[00:47:48.270 --> 00:47:48.620]   can
[00:47:48.620 --> 00:47:48.670]   say
[00:47:48.670 --> 00:47:48.840]  ,
[00:47:48.840 --> 00:47:48.870]   "
[00:47:48.870 --> 00:47:49.140]  Your
[00:47:49.140 --> 00:47:49.900]   competition
[00:47:49.900 --> 00:47:50.040]   is
[00:47:50.040 --> 00:47:50.370]   doing
[00:47:50.370 --> 00:47:50.640]   this
[00:47:50.640 --> 00:47:51.000]  ."
[00:47:51.000 --> 00:47:51.170]   And
[00:47:51.170 --> 00:47:51.220]   I
[00:47:51.220 --> 00:47:51.400]  've
[00:47:51.400 --> 00:47:51.630]   seen
[00:47:51.630 --> 00:47:52.220]   everything
[00:47:52.220 --> 00:47:52.510]   from
[00:47:52.510 --> 00:47:52.740]   super
[00:47:52.740 --> 00:47:53.150]   amazing
[00:47:53.150 --> 00:47:53.740]   strategies
[00:47:53.740 --> 00:47:54.050]   where
[00:47:54.050 --> 00:47:54.290]   they
[00:47:54.290 --> 00:47:54.430]  're
[00:47:54.430 --> 00:47:54.900]   building
[00:47:54.900 --> 00:47:55.190]   great
[00:47:55.190 --> 00:47:55.480]   viral
[00:47:55.480 --> 00:47:56.000]   content
[00:47:56.000 --> 00:47:56.230]   to
[00:47:56.230 --> 00:47:56.460]   super
[00:47:56.460 --> 00:47:56.660]   sle
[00:47:56.660 --> 00:47:56.880]  azy
[00:47:56.880 --> 00:47:57.510]   strategies
[00:47:57.510 --> 00:47:57.840]   where
[00:47:57.840 --> 00:47:58.100]   they
[00:47:58.100 --> 00:47:58.570]  're
[00:47:58.570 --> 00:47:58.680]   buying
[00:47:58.680 --> 00:47:59.010]   links
[00:47:59.010 --> 00:47:59.140]   on
[00:47:59.140 --> 00:47:59.470]   other
[00:47:59.470 --> 00:47:59.800]   sites
[00:47:59.800 --> 00:48:00.000]  ,
[00:48:00.000 --> 00:48:00.230]   and
[00:48:00.230 --> 00:48:00.410]   it
[00:48:00.410 --> 00:48:00.760]   makes
[00:48:00.760 --> 00:48:00.980]   me
[00:48:00.980 --> 00:48:00.980]   a
[00:48:00.980 --> 00:48:01.440]   little
[00:48:01.440 --> 00:48:01.740]   sick
[00:48:01.740 --> 00:48:02.000]  .
[00:48:02.000 --> 00:48:02.240]   So
[00:48:02.240 --> 00:48:02.360]   I
[00:48:02.360 --> 00:48:02.930]   have
[00:48:02.930 --> 00:48:02.960]   a
[00:48:02.960 --> 00:48:03.920]   question
[00:48:03.920 --> 00:48:04.160]   on
[00:48:04.160 --> 00:48:04.690]   this
[00:48:04.690 --> 00:48:04.880]  ,
[00:48:04.880 --> 00:48:05.360]   Jess
[00:48:05.360 --> 00:48:05.600]  en
[00:48:05.600 --> 00:48:06.000]  .
[00:48:06.000 --> 00:48:06.040]   I
[00:48:06.040 --> 00:48:06.130]  'm
[00:48:06.130 --> 00:48:06.360]   going
[00:48:06.360 --> 00:48:06.450]   to
[00:48:06.450 --> 00:48:06.630]   just
[00:48:06.630 --> 00:48:06.960]   switch
[00:48:06.960 --> 00:48:07.030]   the
[00:48:07.030 --> 00:48:07.370]   example
[00:48:07.370 --> 00:48:07.390]   a
[00:48:07.390 --> 00:48:07.710]   little
[00:48:07.710 --> 00:48:07.790]   bit
[00:48:07.790 --> 00:48:08.000]  .
[00:48:08.000 --> 00:48:08.220]  
[00:48:08.220 --> 00:48:08.360]   That
[00:48:08.360 --> 00:48:08.520]  's
[00:48:08.520 --> 00:48:08.890]   okay
[00:48:08.890 --> 00:48:09.000]  .
[00:48:09.000 --> 00:48:09.100]   So
[00:48:09.100 --> 00:48:09.360]   Jess
[00:48:09.360 --> 00:48:09.410]  en
[00:48:09.410 --> 00:48:09.570]   and
[00:48:09.570 --> 00:48:09.610]   I
[00:48:09.610 --> 00:48:09.710]  ,
[00:48:09.710 --> 00:48:09.810]   we
[00:48:09.810 --> 00:48:10.020]   each
[00:48:10.020 --> 00:48:10.230]   have
[00:48:10.230 --> 00:48:10.380]   our
[00:48:10.380 --> 00:48:10.550]   own
[00:48:10.550 --> 00:48:10.740]   sort
[00:48:10.740 --> 00:48:10.840]   of
[00:48:10.840 --> 00:48:11.050]   side
[00:48:11.050 --> 00:48:11.500]   project
[00:48:11.500 --> 00:48:11.830]   startups
[00:48:11.830 --> 00:48:12.040]   that
[00:48:12.040 --> 00:48:12.140]   we
[00:48:12.140 --> 00:48:12.290]  're
[00:48:12.290 --> 00:48:12.650]   working
[00:48:12.650 --> 00:48:12.750]   on
[00:48:12.750 --> 00:48:13.000]  .
[00:48:13.000 --> 00:48:13.170]   But
[00:48:13.170 --> 00:48:13.450]   there
[00:48:13.450 --> 00:48:13.580]  's
[00:48:13.580 --> 00:48:13.610]   a
[00:48:13.610 --> 00:48:14.010]   project
[00:48:14.010 --> 00:48:14.120]   we
[00:48:14.120 --> 00:48:14.290]  're
[00:48:14.290 --> 00:48:14.570]   going
[00:48:14.570 --> 00:48:14.730]   to
[00:48:14.730 --> 00:48:14.910]   team
[00:48:14.910 --> 00:48:15.010]   up
[00:48:15.010 --> 00:48:15.130]   on
[00:48:15.130 --> 00:48:15.470]   called
[00:48:15.470 --> 00:48:15.640]   Any
[00:48:15.640 --> 00:48:15.760]  fu
[00:48:15.760 --> 00:48:16.000]  .
[00:48:16.000 --> 00:48:16.500]   And
[00:48:16.500 --> 00:48:16.550]   what
[00:48:16.550 --> 00:48:16.710]   it
[00:48:16.710 --> 00:48:16.870]   is
[00:48:16.870 --> 00:48:17.030]   is
[00:48:17.030 --> 00:48:17.190]   it
[00:48:17.190 --> 00:48:17.340]  's
[00:48:17.340 --> 00:48:17.730]   going
[00:48:17.730 --> 00:48:17.890]   to
[00:48:17.890 --> 00:48:18.080]   be
[00:48:18.080 --> 00:48:18.130]   a
[00:48:18.130 --> 00:48:18.440]   site
[00:48:18.440 --> 00:48:18.830]   where
[00:48:18.830 --> 00:48:18.980]  ,
[00:48:18.980 --> 00:48:19.010]   as
[00:48:19.010 --> 00:48:19.420]   an
[00:48:19.420 --> 00:48:19.770]   expert
[00:48:19.770 --> 00:48:20.000]  ,
[00:48:20.000 --> 00:48:20.120]   you
[00:48:20.120 --> 00:48:20.320]   would
[00:48:20.320 --> 00:48:20.650]   register
[00:48:20.650 --> 00:48:21.000]   yourself
[00:48:21.000 --> 00:48:21.200]   as
[00:48:21.200 --> 00:48:21.710]   being
[00:48:21.710 --> 00:48:21.910]   an
[00:48:21.910 --> 00:48:22.520]   expert
[00:48:22.520 --> 00:48:22.720]   in
[00:48:22.720 --> 00:48:22.820]   a
[00:48:22.820 --> 00:48:23.530]   certain
[00:48:23.530 --> 00:48:23.940]   area
[00:48:23.940 --> 00:48:24.140]   or
[00:48:24.140 --> 00:48:24.650]   areas
[00:48:24.650 --> 00:48:25.000]  .
[00:48:25.000 --> 00:48:25.200]   So
[00:48:25.200 --> 00:48:25.410]   the
[00:48:25.410 --> 00:48:25.740]   idea
[00:48:25.740 --> 00:48:26.150]   being
[00:48:26.150 --> 00:48:26.480]   that
[00:48:26.480 --> 00:48:26.670]  ,
[00:48:26.670 --> 00:48:26.800]   as
[00:48:26.800 --> 00:48:26.960]   an
[00:48:26.960 --> 00:48:27.450]   expert
[00:48:27.450 --> 00:48:27.610]  ,
[00:48:27.610 --> 00:48:27.860]   you
[00:48:27.860 --> 00:48:28.100]  're
[00:48:28.100 --> 00:48:28.510]   able
[00:48:28.510 --> 00:48:28.590]   to
[00:48:28.590 --> 00:48:29.250]   register
[00:48:29.250 --> 00:48:29.910]   yourself
[00:48:29.910 --> 00:48:30.230]   on
[00:48:30.230 --> 00:48:30.320]   the
[00:48:30.320 --> 00:48:30.650]   site
[00:48:30.650 --> 00:48:31.000]  .
[00:48:31.000 --> 00:48:31.000]  
[00:48:31.000 --> 00:48:31.680]   People
[00:48:31.680 --> 00:48:31.820]   find
[00:48:31.820 --> 00:48:32.070]   you
[00:48:32.070 --> 00:48:32.200]  ,
[00:48:32.200 --> 00:48:32.440]   can
[00:48:32.440 --> 00:48:32.760]   read
[00:48:32.760 --> 00:48:33.320]   reviews
[00:48:33.320 --> 00:48:33.720]   about
[00:48:33.720 --> 00:48:34.030]   you
[00:48:34.030 --> 00:48:34.110]  ,
[00:48:34.110 --> 00:48:34.370]   can
[00:48:34.370 --> 00:48:34.770]   maybe
[00:48:34.770 --> 00:48:35.000]   see
[00:48:35.000 --> 00:48:35.380]   demo
[00:48:35.380 --> 00:48:35.800]   videos
[00:48:35.800 --> 00:48:36.000]  ,
[00:48:36.000 --> 00:48:36.220]   see
[00:48:36.220 --> 00:48:36.440]   the
[00:48:36.440 --> 00:48:36.880]   things
[00:48:36.880 --> 00:48:37.180]   that
[00:48:37.180 --> 00:48:37.400]   you
[00:48:37.400 --> 00:48:37.620]  're
[00:48:37.620 --> 00:48:37.780]   an
[00:48:37.780 --> 00:48:38.360]   absolute
[00:48:38.360 --> 00:48:38.800]   expert
[00:48:38.800 --> 00:48:38.980]   in
[00:48:38.980 --> 00:48:39.000]  ,
[00:48:39.000 --> 00:48:39.290]   and
[00:48:39.290 --> 00:48:39.680]   then
[00:48:39.680 --> 00:48:39.970]   can
[00:48:39.970 --> 00:48:40.280]   set
[00:48:40.280 --> 00:48:40.450]   up
[00:48:40.450 --> 00:48:40.540]   a
[00:48:40.540 --> 00:48:41.040]   time
[00:48:41.040 --> 00:48:41.120]   to
[00:48:41.120 --> 00:48:41.510]   have
[00:48:41.510 --> 00:48:41.900]   like
[00:48:41.900 --> 00:48:42.090]   an
[00:48:42.090 --> 00:48:42.480]   hour
[00:48:42.480 --> 00:48:42.670]   or
[00:48:42.670 --> 00:48:42.970]   two
[00:48:42.970 --> 00:48:43.350]   with
[00:48:43.350 --> 00:48:43.640]   you
[00:48:43.640 --> 00:48:43.830]   to
[00:48:43.830 --> 00:48:44.220]   have
[00:48:44.220 --> 00:48:44.310]   a
[00:48:44.310 --> 00:48:44.700]   sort
[00:48:44.700 --> 00:48:44.890]   of
[00:48:44.890 --> 00:48:44.980]   a
[00:48:44.980 --> 00:48:45.950]   consulting
[00:48:45.950 --> 00:48:46.830]   session
[00:48:46.830 --> 00:48:47.000]  .
[00:48:47.000 --> 00:48:47.060]   So
[00:48:47.060 --> 00:48:47.160]   just
[00:48:47.160 --> 00:48:47.270]   like
[00:48:47.270 --> 00:48:47.380]   what
[00:48:47.380 --> 00:48:47.460]   you
[00:48:47.460 --> 00:48:47.570]  're
[00:48:47.570 --> 00:48:47.680]   doing
[00:48:47.680 --> 00:48:47.830]   with
[00:48:47.830 --> 00:48:47.870]   SEO
[00:48:47.870 --> 00:48:48.000]  ,
[00:48:48.000 --> 00:48:48.250]   you
[00:48:48.250 --> 00:48:48.670]   could
[00:48:48.670 --> 00:48:48.840]   do
[00:48:48.840 --> 00:48:49.090]   the
[00:48:49.090 --> 00:48:49.430]   same
[00:48:49.430 --> 00:48:49.840]   thing
[00:48:49.840 --> 00:48:50.190]   with
[00:48:50.190 --> 00:48:50.630]   Linux
[00:48:50.630 --> 00:48:51.800]   administration
[00:48:51.800 --> 00:48:52.180]  ,
[00:48:52.180 --> 00:48:52.330]   root
[00:48:52.330 --> 00:48:52.830]   coding
[00:48:52.830 --> 00:48:53.000]  ,
[00:48:53.000 --> 00:48:53.720]   whatever
[00:48:53.720 --> 00:48:54.000]  .
[00:48:54.000 --> 00:48:54.120]   So
[00:48:54.120 --> 00:48:54.220]   it
[00:48:54.220 --> 00:48:54.330]  's
[00:48:54.330 --> 00:48:54.610]   going
[00:48:54.610 --> 00:48:54.710]   to
[00:48:54.710 --> 00:48:54.930]   be
[00:48:54.930 --> 00:48:55.080]   high
