
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[00:37:22.520 --> 00:37:22.830]   end
[00:37:22.830 --> 00:37:23.040]   of
[00:37:23.040 --> 00:37:23.560]   every
[00:37:23.560 --> 00:37:24.000]   week
[00:37:24.000 --> 00:37:24.000]  ,
[00:37:24.000 --> 00:37:24.140]   we
[00:37:24.140 --> 00:37:24.510]   spend
[00:37:24.510 --> 00:37:24.730]   two
[00:37:24.730 --> 00:37:25.100]   hours
[00:37:25.100 --> 00:37:25.470]   going
[00:37:25.470 --> 00:37:26.000]   through
[00:37:26.000 --> 00:37:26.000]   all
[00:37:26.000 --> 00:37:26.000]   the
[00:37:26.000 --> 00:37:26.000]   code
[00:37:26.000 --> 00:37:26.000]  .
[00:37:26.000 --> 00:37:26.690]   Right
[00:37:26.690 --> 00:37:27.000]  ?
[00:37:27.000 --> 00:37:27.080]   I
[00:37:27.080 --> 00:37:27.350]   wonder
[00:37:27.350 --> 00:37:27.470]   if
[00:37:27.470 --> 00:37:27.500]   $
[00:37:27.500 --> 00:37:27.980]  100
[00:37:27.980 --> 00:37:28.060]   is
[00:37:28.060 --> 00:37:28.210]   too
[00:37:28.210 --> 00:37:28.410]   high
[00:37:28.410 --> 00:37:28.810]  ,
[00:37:28.810 --> 00:37:28.860]   though
[00:37:28.860 --> 00:37:29.000]  .
[00:37:29.000 --> 00:37:29.400]   Maybe
[00:37:29.400 --> 00:37:29.660]   you
[00:37:29.660 --> 00:37:30.040]   start
[00:37:30.040 --> 00:37:30.200]   at
[00:37:30.200 --> 00:37:30.330]   $
[00:37:30.330 --> 00:37:31.000]  50
[00:37:31.000 --> 00:37:31.000]  .
[00:37:31.000 --> 00:37:31.680]   Maybe
[00:37:31.680 --> 00:37:32.110]   you
[00:37:32.110 --> 00:37:32.760]   start
[00:37:32.760 --> 00:37:33.040]   at
[00:37:33.040 --> 00:37:33.160]   $
[00:37:33.160 --> 00:37:34.160]  50
[00:37:34.160 --> 00:37:34.160]   or
[00:37:34.160 --> 00:37:34.240]   $
[00:37:34.240 --> 00:37:35.000]  100
[00:37:35.000 --> 00:37:35.000]  ,
[00:37:35.000 --> 00:37:35.170]   and
[00:37:35.170 --> 00:37:35.400]   then
[00:37:35.400 --> 00:37:35.580]   you
[00:37:35.580 --> 00:37:35.680]   go
[00:37:35.680 --> 00:37:35.790]   up
[00:37:35.790 --> 00:37:36.000]  .
[00:37:36.000 --> 00:37:36.430]   Because
[00:37:36.430 --> 00:37:36.610]   you
[00:37:36.610 --> 00:37:36.790]  're
[00:37:36.790 --> 00:37:37.080]   not
[00:37:37.080 --> 00:37:37.280]   going
[00:37:37.280 --> 00:37:37.400]   to
[00:37:37.400 --> 00:37:37.760]   get
[00:37:37.760 --> 00:37:38.000]   people
[00:37:38.000 --> 00:37:38.000]   who
[00:37:38.000 --> 00:37:38.000]   are
[00:37:38.000 --> 00:37:38.000]   experts
[00:37:38.000 --> 00:37:38.000]  .
[00:37:38.000 --> 00:37:38.330]   People
[00:37:38.330 --> 00:37:38.460]   who
[00:37:38.460 --> 00:37:38.610]   are
[00:37:38.610 --> 00:37:39.000]   experts
[00:37:39.000 --> 00:37:39.170]   can
[00:37:39.170 --> 00:37:39.400]   make
[00:37:39.400 --> 00:37:39.450]   $
[00:37:39.450 --> 00:37:40.000]  100
[00:37:40.000 --> 00:37:40.140]   or
[00:37:40.140 --> 00:37:40.510]   more
[00:37:40.510 --> 00:37:40.560]   an
[00:37:40.560 --> 00:37:40.840]   hour
[00:37:40.840 --> 00:37:40.980]   as
[00:37:40.980 --> 00:37:41.750]   consultants
[00:37:41.750 --> 00:37:42.000]  .
[00:37:42.000 --> 00:37:42.780]   Right
[00:37:42.780 --> 00:37:43.000]  ?
[00:37:43.000 --> 00:37:43.170]   They
[00:37:43.170 --> 00:37:43.340]   just
[00:37:43.340 --> 00:37:43.470]   can
[00:37:43.470 --> 00:37:43.550]  't
[00:37:43.550 --> 00:37:43.630]   in
[00:37:43.630 --> 00:37:43.810]   the
[00:37:43.810 --> 00:37:43.840]   US
[00:37:43.840 --> 00:37:44.000]  .
[00:37:44.000 --> 00:37:44.040]   I
[00:37:44.040 --> 00:37:44.250]   mean
[00:37:44.250 --> 00:37:44.290]  ,
[00:37:44.290 --> 00:37:44.370]   if
[00:37:44.370 --> 00:37:44.500]   you
[00:37:44.500 --> 00:37:44.630]  're
[00:37:44.630 --> 00:37:44.710]   an
[00:37:44.710 --> 00:37:45.000]   expert
[00:37:45.000 --> 00:37:45.120]   in
[00:37:45.120 --> 00:37:45.300]   any
[00:37:45.300 --> 00:37:45.430]   of
[00:37:45.430 --> 00:37:45.600]   the
[00:37:45.600 --> 00:37:46.000]   things
[00:37:46.000 --> 00:37:46.000]   we
[00:37:46.000 --> 00:37:46.000]   talked
[00:37:46.000 --> 00:37:46.000]   about
[00:37:46.000 --> 00:37:46.000]  ,
[00:37:46.000 --> 00:37:46.000]  
[00:37:46.000 --> 00:37:46.440]   why
[00:37:46.440 --> 00:37:46.450]   would
[00:37:46.450 --> 00:37:46.620]   you
[00:37:46.620 --> 00:37:46.900]   waste
[00:37:46.900 --> 00:37:47.130]   your
[00:37:47.130 --> 00:37:47.340]   time
[00:37:47.340 --> 00:37:47.820]   charging
[00:37:47.820 --> 00:37:48.000]  ?
[00:37:48.000 --> 00:37:48.050]   I
[00:37:48.050 --> 00:37:48.310]   guess
[00:37:48.310 --> 00:37:48.410]   to
[00:37:48.410 --> 00:37:48.510]   be
[00:37:48.510 --> 00:37:48.820]   useful
[00:37:48.820 --> 00:37:49.000]  .
[00:37:49.000 --> 00:37:49.330]   And
[00:37:49.330 --> 00:37:49.650]   the
[00:37:49.650 --> 00:37:50.490]   other
[00:37:50.490 --> 00:37:50.760]   thing
[00:37:50.760 --> 00:37:51.000]   is
[00:37:51.000 --> 00:37:51.000]  ,
[00:37:51.000 --> 00:37:51.580]   because
[00:37:51.580 --> 00:37:51.740]   if
[00:37:51.740 --> 00:37:51.900]   we
[00:37:51.900 --> 00:37:52.390]   really
[00:37:52.390 --> 00:37:52.720]   want
[00:37:52.720 --> 00:37:53.300]   quality
[00:37:53.300 --> 00:37:53.330]   people
[00:37:53.330 --> 00:37:54.000]  ,
[00:37:54.000 --> 00:37:54.340]   quality
[00:37:54.340 --> 00:37:54.630]   people
[00:37:54.630 --> 00:37:54.830]   cost
[00:37:54.830 --> 00:37:54.930]   at
[00:37:54.930 --> 00:37:55.180]   least
[00:37:55.180 --> 00:37:55.230]   $
[00:37:55.230 --> 00:37:55.670]  100
[00:37:55.670 --> 00:37:55.770]   an
[00:37:55.770 --> 00:37:56.000]   hour
[00:37:56.000 --> 00:37:56.000]  .
[00:37:56.000 --> 00:37:56.110]   And
[00:37:56.110 --> 00:37:56.180]   we
[00:37:56.180 --> 00:37:56.410]   really
[00:37:56.410 --> 00:37:56.580]   want
[00:37:56.580 --> 00:37:56.630]   it
[00:37:56.630 --> 00:37:56.700]   to
[00:37:56.700 --> 00:37:56.760]   be
[00:37:56.760 --> 00:37:57.040]   known
[00:37:57.040 --> 00:37:57.180]   as
[00:37:57.180 --> 00:37:57.270]   a
[00:37:57.270 --> 00:37:57.630]   real
[00:37:57.630 --> 00:37:58.290]   quality
[00:37:58.290 --> 00:37:58.940]   thing
[00:37:58.940 --> 00:37:59.000]  .
[00:37:59.000 --> 00:37:59.130]   So
[00:37:59.130 --> 00:37:59.260]  ,
[00:37:59.260 --> 00:37:59.850]   basically
[00:37:59.850 --> 00:38:00.000]  ,
[00:38:00.000 --> 00:38:00.150]   by
[00:38:00.150 --> 00:38:00.700]   putting
[00:38:00.700 --> 00:38:00.990]   that
[00:38:00.990 --> 00:38:01.090]   as
[00:38:01.090 --> 00:38:01.230]   the
[00:38:01.230 --> 00:38:01.700]   lowest
[00:38:01.700 --> 00:38:01.740]   price
[00:38:01.740 --> 00:38:02.000]   point
[00:38:02.000 --> 00:38:02.000]  ,
[00:38:02.000 --> 00:38:02.170]   then
[00:38:02.170 --> 00:38:02.380]   we
[00:38:02.380 --> 00:38:02.480]  're
[00:38:02.480 --> 00:38:02.550]   only
[00:38:02.550 --> 00:38:02.770]   going
[00:38:02.770 --> 00:38:02.850]   to
[00:38:02.850 --> 00:38:03.200]   actually
[00:38:03.200 --> 00:38:03.370]   have
[00:38:03.370 --> 00:38:03.760]   quality
[00:38:03.760 --> 00:38:04.000]   people
[00:38:04.000 --> 00:38:04.000]  ,
[00:38:04.000 --> 00:38:04.350]   which
[00:38:04.350 --> 00:38:04.700]   means
[00:38:04.700 --> 00:38:04.990]   that
[00:38:04.990 --> 00:38:05.510]   the
[00:38:05.510 --> 00:38:06.000]   people
[00:38:06.000 --> 00:38:06.230]   who
[00:38:06.230 --> 00:38:06.420]   use
[00:38:06.420 --> 00:38:06.630]   the
[00:38:06.630 --> 00:38:07.000]   system
[00:38:07.000 --> 00:38:07.250]   to
[00:38:07.250 --> 00:38:07.700]   get
[00:38:07.700 --> 00:38:08.100]   their
[00:38:08.100 --> 00:38:09.000]   services
[00:38:09.000 --> 00:38:09.400]   will
[00:38:09.400 --> 00:38:09.520]   get
[00:38:09.520 --> 00:38:09.560]   a
[00:38:09.560 --> 00:38:09.830]   high
[00:38:09.830 --> 00:38:10.460]   quality
[00:38:10.460 --> 00:38:10.470]   of
[00:38:10.470 --> 00:38:11.000]   service
[00:38:11.000 --> 00:38:11.000]  ,
[00:38:11.000 --> 00:38:11.210]   and
[00:38:11.210 --> 00:38:11.440]   will
[00:38:11.440 --> 00:38:12.010]   recommend
[00:38:12.010 --> 00:38:12.200]   it
[00:38:12.200 --> 00:38:12.250]   to
[00:38:12.250 --> 00:38:12.570]   other
[00:38:12.570 --> 00:38:13.000]   people
[00:38:13.000 --> 00:38:13.000]  ,
[00:38:13.000 --> 00:38:13.050]   so
[00:38:13.050 --> 00:38:13.160]   then
[00:38:13.160 --> 00:38:13.270]   more
[00:38:13.270 --> 00:38:13.500]   people
[00:38:13.500 --> 00:38:13.550]   will
[00:38:13.550 --> 00:38:13.630]   use
[00:38:13.630 --> 00:38:13.710]   the
[00:38:13.710 --> 00:38:13.880]   system
[00:38:13.880 --> 00:38:14.000]  .
[00:38:14.000 --> 00:38:14.000]  
[00:38:14.000 --> 00:38:14.120]   It
[00:38:14.120 --> 00:38:14.740]   actually
[00:38:14.740 --> 00:38:14.810]   is
[00:38:14.810 --> 00:38:15.380]   probably
[00:38:15.380 --> 00:38:15.420]   a
[00:38:15.420 --> 00:38:15.690]   good
[00:38:15.690 --> 00:38:16.000]   idea
[00:38:16.000 --> 00:38:16.000]  ,
[00:38:16.000 --> 00:38:16.170]   but
[00:38:16.170 --> 00:38:16.300]   the
[00:38:16.300 --> 00:38:16.490]   only
[00:38:16.490 --> 00:38:16.640]   one
[00:38:16.640 --> 00:38:16.880]   thing
[00:38:16.880 --> 00:38:17.000]   is
[00:38:17.000 --> 00:38:17.000]  ,
[00:38:17.000 --> 00:38:17.420]   how
[00:38:17.420 --> 00:38:17.890]   do
[00:38:17.890 --> 00:38:18.000]   we
[00:38:18.000 --> 00:38:18.000]  ,
[00:38:18.000 --> 00:38:18.990]   okay
[00:38:18.990 --> 00:38:19.000]  ,
[00:38:19.000 --> 00:38:19.050]   so
[00:38:19.050 --> 00:38:19.070]   $
[00:38:19.070 --> 00:38:19.310]  100
[00:38:19.310 --> 00:38:19.360]   is
[00:38:19.360 --> 00:38:19.440]   our
[00:38:19.440 --> 00:38:19.620]   minimum
[00:38:19.620 --> 00:38:19.810]   price
[00:38:19.810 --> 00:38:19.880]   point
[00:38:19.880 --> 00:38:20.000]  .
[00:38:20.000 --> 00:38:20.230]   How
[00:38:20.230 --> 00:38:20.240]   do
[00:38:20.240 --> 00:38:20.690]   we
[00:38:20.690 --> 00:38:21.000]   screen
[00:38:21.000 --> 00:38:21.400]   and
[00:38:21.400 --> 00:38:22.000]   ensure
[00:38:22.000 --> 00:38:22.250]   that
[00:38:22.250 --> 00:38:22.620]   those
[00:38:22.620 --> 00:38:22.950]   people
[00:38:22.950 --> 00:38:23.140]   who
[00:38:23.140 --> 00:38:23.320]   go
[00:38:23.320 --> 00:38:23.380]   on
[00:38:23.380 --> 00:38:23.570]   the
[00:38:23.570 --> 00:38:24.000]   system
[00:38:24.000 --> 00:38:24.100]   can
[00:38:24.100 --> 00:38:24.210]   do
[00:38:24.210 --> 00:38:24.310]   what
[00:38:24.310 --> 00:38:24.450]   they
[00:38:24.450 --> 00:38:24.550]   say
[00:38:24.550 --> 00:38:24.690]   they
[00:38:24.690 --> 00:38:24.790]   can
[00:38:24.790 --> 00:38:24.930]   do
[00:38:24.930 --> 00:38:25.000]  ?
[00:38:25.000 --> 00:38:25.030]   -
[00:38:25.030 --> 00:38:25.180]   Here
[00:38:25.180 --> 00:38:25.400]  's
[00:38:25.400 --> 00:38:25.400]   what
[00:38:25.400 --> 00:38:25.430]   I
[00:38:25.430 --> 00:38:25.840]   was
[00:38:25.840 --> 00:38:25.840]   thinking
[00:38:25.840 --> 00:38:26.000]  .
[00:38:26.000 --> 00:38:26.140]   I
[00:38:26.140 --> 00:38:26.710]   mean
[00:38:26.710 --> 00:38:27.000]  ,
[00:38:27.000 --> 00:38:27.210]   one
[00:38:27.210 --> 00:38:27.410]   thing
[00:38:27.410 --> 00:38:27.510]   we
[00:38:27.510 --> 00:38:27.770]   could
[00:38:27.770 --> 00:38:27.870]   do
[00:38:27.870 --> 00:38:27.990]   is
[00:38:27.990 --> 00:38:28.000]  ,
[00:38:28.000 --> 00:38:28.370]   you
[00:38:28.370 --> 00:38:28.770]   know
[00:38:28.770 --> 00:38:29.510]  ,
[00:38:29.510 --> 00:38:29.700]   people
[00:38:29.700 --> 00:38:30.090]   who
[00:38:30.090 --> 00:38:30.280]   we
[00:38:30.280 --> 00:38:30.750]   know
[00:38:30.750 --> 00:38:31.000]   of
[00:38:31.000 --> 00:38:31.460]   through
[00:38:31.460 --> 00:38:31.750]   Tech
[00:38:31.750 --> 00:38:31.780]  Z
[00:38:31.780 --> 00:38:32.000]  ing
[00:38:32.000 --> 00:38:32.120]   or
[00:38:32.120 --> 00:38:32.430]   Start
[00:38:32.430 --> 00:38:32.610]  up
[00:38:32.610 --> 00:38:32.920]   Guild
[00:38:32.920 --> 00:38:33.000]  ,
[00:38:33.000 --> 00:38:33.620]   right
[00:38:33.620 --> 00:38:34.000]  ?
[00:38:34.000 --> 00:38:34.350]   And
[00:38:34.350 --> 00:38:34.450]   we
[00:38:34.450 --> 00:38:34.810]   sort
[00:38:34.810 --> 00:38:35.020]   of
[00:38:35.020 --> 00:38:35.120]   do
[00:38:35.120 --> 00:38:35.250]   a
[00:38:35.250 --> 00:38:35.410]   little
[00:38:35.410 --> 00:38:35.550]   bit
[00:38:35.550 --> 00:38:35.640]   of
[00:38:35.640 --> 00:38:35.810]   vet
[00:38:35.810 --> 00:38:36.000]  ting
[00:38:36.000 --> 00:38:36.000]   ourselves
[00:38:36.000 --> 00:38:36.200]   for
[00:38:36.200 --> 00:38:36.400]   the
[00:38:36.400 --> 00:38:36.740]   first
[00:38:36.740 --> 00:38:37.180]   50
[00:38:37.180 --> 00:38:37.270]   or
[00:38:37.270 --> 00:38:37.880]   100
[00:38:37.880 --> 00:38:38.280]   people
[00:38:38.280 --> 00:38:38.410]  ,
[00:38:38.410 --> 00:38:38.750]   right
[00:38:38.750 --> 00:38:39.000]  ?
[00:38:39.000 --> 00:38:39.060]   We
[00:38:39.060 --> 00:38:39.170]  've
[00:38:39.170 --> 00:38:39.260]   got
[00:38:39.260 --> 00:38:39.290]   a
[00:38:39.290 --> 00:38:39.390]   few
[00:38:39.390 --> 00:38:39.520]   Ruby
[00:38:39.520 --> 00:38:39.650]   guys
[00:38:39.650 --> 00:38:39.710]   on
[00:38:39.710 --> 00:38:39.880]   there
[00:38:39.880 --> 00:38:40.000]  ,
[00:38:40.000 --> 00:38:40.060]   a
[00:38:40.060 --> 00:38:40.240]   few
[00:38:40.240 --> 00:38:40.420]   SQL
[00:38:40.420 --> 00:38:40.790]   people
[00:38:40.790 --> 00:38:41.000]  .
[00:38:41.000 --> 00:38:41.090]   You
[00:38:41.090 --> 00:38:41.230]   know
[00:38:41.230 --> 00:38:41.270]  ,
[00:38:41.270 --> 00:38:41.330]   we
[00:38:41.330 --> 00:38:41.450]   just
[00:38:41.450 --> 00:38:41.610]   cover
[00:38:41.610 --> 00:38:41.700]   our
[00:38:41.700 --> 00:38:41.860]   bases
[00:38:41.860 --> 00:38:42.000]  .
[00:38:42.000 --> 00:38:42.000]  
[00:38:42.000 --> 00:38:42.260]   We
[00:38:42.260 --> 00:38:42.610]   get
[00:38:42.610 --> 00:38:43.120]   some
[00:38:43.120 --> 00:38:44.000]   breadth
[00:38:44.000 --> 00:38:44.120]   and
[00:38:44.120 --> 00:38:44.280]   some
[00:38:44.280 --> 00:38:44.490]   depth
[00:38:44.490 --> 00:38:44.550]   in
[00:38:44.550 --> 00:38:44.710]   some
[00:38:44.710 --> 00:38:44.910]   areas
[00:38:44.910 --> 00:38:45.000]  ,
[00:38:45.000 --> 00:38:45.000]   okay
[00:38:45.000 --> 00:38:45.000]  ?
[00:38:45.000 --> 00:38:45.170]   And
[00:38:45.170 --> 00:38:45.380]   then
[00:38:45.380 --> 00:38:45.600]   what
[00:38:45.600 --> 00:38:46.000]   happens
[00:38:46.000 --> 00:38:46.000]   is
[00:38:46.000 --> 00:38:46.000]  ,
[00:38:46.000 --> 00:38:46.400]   maybe
[00:38:46.400 --> 00:38:46.630]   what
[00:38:46.630 --> 00:38:46.840]   you
[00:38:46.840 --> 00:38:47.000]   do
[00:38:47.000 --> 00:38:47.000]  ,
[00:38:47.000 --> 00:38:47.200]   this
[00:38:47.200 --> 00:38:47.310]   is
[00:38:47.310 --> 00:38:47.520]   just
[00:38:47.520 --> 00:38:48.000]   something
[00:38:48.000 --> 00:38:48.180]   that
[00:38:48.180 --> 00:38:48.360]   just
[00:38:48.360 --> 00:38:48.630]   popped
[00:38:48.630 --> 00:38:48.720]   in
[00:38:48.720 --> 00:38:48.830]   my
[00:38:48.830 --> 00:38:49.000]   head
[00:38:49.000 --> 00:38:49.000]  ,
[00:38:49.000 --> 00:38:49.330]   is
[00:38:49.330 --> 00:38:50.000]   that
[00:38:50.000 --> 00:38:50.130]   you
[00:38:50.130 --> 00:38:50.510]   can
[00:38:50.510 --> 00:38:51.550]   trade
[00:38:51.550 --> 00:38:52.180]   hours
[00:38:52.180 --> 00:38:52.500]   with
[00:38:52.500 --> 00:38:53.120]   other
[00:38:53.120 --> 00:38:54.000]   experts
[00:38:54.000 --> 00:38:54.000]   as
[00:38:54.000 --> 00:38:54.000]   well
[00:38:54.000 --> 00:38:54.500]   to
[00:38:54.500 --> 00:38:54.530]   get
[00:38:54.530 --> 00:38:55.170]   value
[00:38:55.170 --> 00:38:55.190]  ,
[00:38:55.190 --> 00:38:55.690]   right
[00:38:55.690 --> 00:38:56.000]  ?
[00:38:56.000 --> 00:38:56.220]   So
[00:38:56.220 --> 00:38:56.330]   I
[00:38:56.330 --> 00:38:56.770]   need
[00:38:56.770 --> 00:38:57.000]  ,
[00:38:57.000 --> 00:38:57.230]   like
[00:38:57.230 --> 00:38:57.360]  ,
[00:38:57.360 --> 00:38:57.370]   I
[00:38:57.370 --> 00:38:57.460]  'm
[00:38:57.460 --> 00:38:57.580]   a
[00:38:57.580 --> 00:38:57.660]   SQL
[00:38:57.660 --> 00:38:58.000]   expert
[00:38:58.000 --> 00:38:58.000]  ,
[00:38:58.000 --> 00:38:58.200]   or
[00:38:58.200 --> 00:38:58.300]   I
[00:38:58.300 --> 00:38:58.490]  'm
[00:38:58.490 --> 00:38:58.590]   a
[00:38:58.590 --> 00:38:58.790]   Dj
[00:38:58.790 --> 00:38:59.180]  ango
[00:38:59.180 --> 00:38:59.770]   expert
[00:38:59.770 --> 00:39:00.000]  ,
[00:39:00.000 --> 00:39:00.230]   but
[00:39:00.230 --> 00:39:00.260]   I
[00:39:00.260 --> 00:39:00.520]   need
[00:39:00.520 --> 00:39:00.990]   someone
[00:39:00.990 --> 00:39:01.000]   who
[00:39:01.000 --> 00:39:01.000]  's
[00:39:01.000 --> 00:39:01.000]   a
[00:39:01.000 --> 00:39:01.000]   Photoshop
[00:39:01.000 --> 00:39:01.000]   expert
[00:39:01.000 --> 00:39:01.180]   to
[00:39:01.180 --> 00:39:01.360]   work
[00:39:01.360 --> 00:39:01.600]   with
[00:39:01.600 --> 00:39:01.720]   me
[00:39:01.720 --> 00:39:01.860]   on
[00:39:01.860 --> 00:39:01.970]   it
[00:39:01.970 --> 00:39:02.160]   for
[00:39:02.160 --> 00:39:02.310]   an
[00:39:02.310 --> 00:39:02.500]   hour
[00:39:02.500 --> 00:39:02.620]   or
[00:39:02.620 --> 00:39:02.810]   two
[00:39:02.810 --> 00:39:03.000]  .
[00:39:03.000 --> 00:39:03.130]   And
[00:39:03.130 --> 00:39:03.300]   they
[00:39:03.300 --> 00:39:03.500]   rate
[00:39:03.500 --> 00:39:03.690]   each
[00:39:03.690 --> 00:39:03.850]   other
[00:39:03.850 --> 00:39:04.000]  .
[00:39:04.000 --> 00:39:04.210]   They
[00:39:04.210 --> 00:39:04.420]   give
[00:39:04.420 --> 00:39:04.630]   each
[00:39:04.630 --> 00:39:04.890]   other
[00:39:04.890 --> 00:39:05.000]  ,
[00:39:05.000 --> 00:39:05.230]   once
[00:39:05.230 --> 00:39:05.460]   they
[00:39:05.460 --> 00:39:05.690]   vet
[00:39:05.690 --> 00:39:05.790]   and
[00:39:05.790 --> 00:39:05.990]   say
[00:39:05.990 --> 00:39:06.000]  ,
[00:39:06.000 --> 00:39:06.020]   "
[00:39:06.020 --> 00:39:06.110]  Yeah
[00:39:06.110 --> 00:39:06.150]  ,
[00:39:06.150 --> 00:39:06.240]   this
[00:39:06.240 --> 00:39:06.310]   guy
[00:39:06.310 --> 00:39:06.450]   really
[00:39:06.450 --> 00:39:06.490]   is
[00:39:06.490 --> 00:39:06.510]   a
[00:39:06.510 --> 00:39:06.720]   Photoshop
[00:39:06.720 --> 00:39:06.860]   expert
[00:39:06.860 --> 00:39:07.000]  .
[00:39:07.000 --> 00:39:07.030]   "
[00:39:07.030 --> 00:39:07.090]  He
[00:39:07.090 --> 00:39:07.270]   could
[00:39:07.270 --> 00:39:07.480]   answer
[00:39:07.480 --> 00:39:07.580]   all
[00:39:07.580 --> 00:39:07.650]   my
[00:39:07.650 --> 00:39:08.030]   questions
[00:39:08.030 --> 00:39:08.600]   and
[00:39:08.600 --> 00:39:09.200]   was
[00:39:09.200 --> 00:39:10.000]   good
[00:39:10.000 --> 00:39:10.000]  ,
[00:39:10.000 --> 00:39:10.040]   "
[00:39:10.040 --> 00:39:10.060]  c
[00:39:10.060 --> 00:39:10.510]  ould
[00:39:10.510 --> 00:39:10.650]   communicate
[00:39:10.650 --> 00:39:10.810]   well
[00:39:10.810 --> 00:39:11.000]  ."
[00:39:11.000 --> 00:39:11.000]  
[00:39:11.000 --> 00:39:11.650]   Something
[00:39:11.650 --> 00:39:11.840]   like
[00:39:11.840 --> 00:39:12.050]   that
[00:39:12.050 --> 00:39:12.290]   would
[00:39:12.290 --> 00:39:12.420]   be
[00:39:12.420 --> 00:39:12.810]   another
[00:39:12.810 --> 00:39:13.000]   way
[00:39:13.000 --> 00:39:13.000]   of
[00:39:13.000 --> 00:39:13.000]   doing
[00:39:13.000 --> 00:39:13.000]   it
[00:39:13.000 --> 00:39:13.000]  ,
[00:39:13.000 --> 00:39:13.130]   is
[00:39:13.130 --> 00:39:13.390]   that
[00:39:13.390 --> 00:39:13.590]   you
[00:39:13.590 --> 00:39:13.780]   get
[00:39:13.780 --> 00:39:13.850]   v
[00:39:13.850 --> 00:39:14.330]  etted
[00:39:14.330 --> 00:39:14.540]   for
[00:39:14.540 --> 00:39:14.770]   people
[00:39:14.770 --> 00:39:15.000]  .
[00:39:15.000 --> 00:39:15.180]   You
[00:39:15.180 --> 00:39:15.420]   come
[00:39:15.420 --> 00:39:15.540]   on
[00:39:15.540 --> 00:39:15.720]   the
[00:39:15.720 --> 00:39:16.090]   site
[00:39:16.090 --> 00:39:16.270]   and
[00:39:16.270 --> 00:39:16.540]   you
[00:39:16.540 --> 00:39:16.810]   say
[00:39:16.810 --> 00:39:17.000]  ,
[00:39:17.000 --> 00:39:17.080]   "
[00:39:17.080 --> 00:39:17.310]  Hey
[00:39:17.310 --> 00:39:17.460]  ,
[00:39:17.460 --> 00:39:17.540]   I
[00:39:17.540 --> 00:39:17.690]  'm
[00:39:17.690 --> 00:39:17.770]   a
[00:39:17.770 --> 00:39:18.530]   Photoshop
[00:39:18.530 --> 00:39:19.000]   expert
[00:39:19.000 --> 00:39:19.000]  ,"
[00:39:19.000 --> 00:39:19.570]   or
[00:39:19.570 --> 00:39:20.000]  ,
[00:39:20.000 --> 00:39:20.030]   "
[00:39:20.030 --> 00:39:20.060]  I
[00:39:20.060 --> 00:39:20.130]  'm
[00:39:20.130 --> 00:39:20.200]   an
[00:39:20.200 --> 00:39:20.430]   expert
[00:39:20.430 --> 00:39:20.580]   with
[00:39:20.580 --> 00:39:20.650]   Ad
[00:39:20.650 --> 00:39:20.680]  S
[00:39:20.680 --> 00:39:20.860]  ense
[00:39:20.860 --> 00:39:21.000]  ,"
[00:39:21.000 --> 00:39:21.300]   you
[00:39:21.300 --> 00:39:21.700]   know
[00:39:21.700 --> 00:39:22.000]  ?
[00:39:22.000 --> 00:39:22.330]   And
[00:39:22.330 --> 00:39:22.770]   boom
[00:39:22.770 --> 00:39:23.000]  ,
[00:39:23.000 --> 00:39:23.200]   you
[00:39:23.200 --> 00:39:23.300]  've
[00:39:23.300 --> 00:39:23.340]   got
[00:39:23.340 --> 00:39:23.400]   all
[00:39:23.400 --> 00:39:23.570]   these
[00:39:23.570 --> 00:39:23.740]   other
[00:39:23.740 --> 00:39:24.000]   people
[00:39:24.000 --> 00:39:24.130]   who
[00:39:24.130 --> 00:39:24.260]   are
[00:39:24.260 --> 00:39:24.660]   technical
[00:39:24.660 --> 00:39:25.000]   experts
[00:39:25.000 --> 00:39:25.000]  ,
[00:39:25.000 --> 00:39:25.180]   but
[00:39:25.180 --> 00:39:25.430]   they
[00:39:25.430 --> 00:39:25.610]  're
[00:39:25.610 --> 00:39:25.910]   like
[00:39:25.910 --> 00:39:25.990]  ,
[00:39:25.990 --> 00:39:26.000]   "
[00:39:26.000 --> 00:39:26.000]  Oh
[00:39:26.000 --> 00:39:26.000]  ,
[00:39:26.000 --> 00:39:26.000]   yeah
[00:39:26.000 --> 00:39:26.000]  ,
[00:39:26.000 --> 00:39:26.000]   I
[00:39:26.000 --> 00:39:26.000]   need
[00:39:26.000 --> 00:39:26.000]   some
[00:39:26.000 --> 00:39:26.000]   help
[00:39:26.000 --> 00:39:26.000]   on
[00:39:26.000 --> 00:39:26.000]   that
[00:39:26.000 --> 00:39:26.000]  .
[00:39:26.000 --> 00:39:26.080]   "
[00:39:26.080 --> 00:39:26.120]  I
[00:39:26.120 --> 00:39:26.310]  'll
[00:39:26.310 --> 00:39:26.510]   vet
[00:39:26.510 --> 00:39:26.730]   you
[00:39:26.730 --> 00:39:27.000]  ."
[00:39:27.000 --> 00:39:27.120]   And
[00:39:27.120 --> 00:39:27.260]   you
[00:39:27.260 --> 00:39:27.400]   have
[00:39:27.400 --> 00:39:27.470]   to
[00:39:27.470 --> 00:39:27.600]   get
[00:39:27.600 --> 00:39:27.760]   five
[00:39:27.760 --> 00:39:28.090]   hours
[00:39:28.090 --> 00:39:28.440]   of
[00:39:28.440 --> 00:39:29.470]   vet
