
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[00:26:35.000 --> 00:26:35.430]   known
[00:26:35.430 --> 00:26:35.620]  ,
[00:26:35.620 --> 00:26:35.990]   what
[00:26:35.990 --> 00:26:36.240]   is
[00:26:36.240 --> 00:26:36.980]   the
[00:26:36.980 --> 00:26:37.180]   profile
[00:26:37.180 --> 00:26:37.370]   of
[00:26:37.370 --> 00:26:38.260]   customers
[00:26:38.260 --> 00:26:38.540]   who
[00:26:38.540 --> 00:26:39.130]   became
[00:26:39.130 --> 00:26:39.720]   paying
[00:26:39.720 --> 00:26:40.600]   customers
[00:26:40.600 --> 00:26:41.000]  ?
[00:26:41.000 --> 00:26:41.990]   This
[00:26:41.990 --> 00:26:42.050]   is
[00:26:42.050 --> 00:26:42.650]   very
[00:26:42.650 --> 00:26:44.480]   interesting
[00:26:44.480 --> 00:26:45.000]  .
[00:26:45.000 --> 00:26:45.650]   However
[00:26:45.650 --> 00:26:45.830]  ,
[00:26:45.830 --> 00:26:46.180]   if
[00:26:46.180 --> 00:26:46.290]   you
[00:26:46.290 --> 00:26:46.720]   know
[00:26:46.720 --> 00:26:46.850]  ,
[00:26:46.850 --> 00:26:47.160]   for
[00:26:47.160 --> 00:26:48.000]   example
[00:26:48.000 --> 00:26:48.000]  ,
[00:26:48.000 --> 00:26:48.370]   let
[00:26:48.370 --> 00:26:48.380]  's
[00:26:48.380 --> 00:26:48.610]   say
[00:26:48.610 --> 00:26:48.920]   that
[00:26:48.920 --> 00:26:48.990]   I
[00:26:48.990 --> 00:26:49.220]   run
[00:26:49.220 --> 00:26:49.290]   a
[00:26:49.290 --> 00:26:49.910]   project
[00:26:49.910 --> 00:26:50.620]   management
[00:26:50.620 --> 00:26:51.000]   SaaS
[00:26:51.000 --> 00:26:51.240]   and
[00:26:51.240 --> 00:26:51.310]   I
[00:26:51.310 --> 00:26:51.960]   know
[00:26:51.960 --> 00:26:52.000]   that
[00:26:52.000 --> 00:26:52.310]   people
[00:26:52.310 --> 00:26:52.520]   who
[00:26:52.520 --> 00:26:52.610]  've
[00:26:52.610 --> 00:26:53.000]   created
[00:26:53.000 --> 00:26:53.360]   more
[00:26:53.360 --> 00:26:53.710]   than
[00:26:53.710 --> 00:26:54.260]   25
[00:26:54.260 --> 00:26:55.000]   projects
[00:26:55.000 --> 00:26:55.000]  
[00:26:55.000 --> 00:26:55.300]   and
[00:26:55.300 --> 00:26:55.800]   have
[00:26:55.800 --> 00:26:56.200]   three
[00:26:56.200 --> 00:26:56.700]   users
[00:26:56.700 --> 00:26:57.000]   and
[00:26:57.000 --> 00:26:57.820]   assigned
[00:26:57.820 --> 00:26:58.440]   three
[00:26:58.440 --> 00:26:58.810]   tasks
[00:26:58.810 --> 00:26:59.520]   or
[00:26:59.520 --> 00:26:59.610]   30
[00:26:59.610 --> 00:27:00.300]   tasks
[00:27:00.300 --> 00:27:00.310]   to
[00:27:00.310 --> 00:27:00.530]   be
[00:27:00.530 --> 00:27:00.910]   more
[00:27:00.910 --> 00:27:02.000]   accurate
[00:27:02.000 --> 00:27:02.000]  ,
[00:27:02.000 --> 00:27:02.370]   at
[00:27:02.370 --> 00:27:02.620]   the
[00:27:02.620 --> 00:27:02.930]   end
[00:27:02.930 --> 00:27:03.000]   of
[00:27:03.000 --> 00:27:03.300]   the
[00:27:03.300 --> 00:27:03.790]   trial
[00:27:03.790 --> 00:27:04.020]  ,
[00:27:04.020 --> 00:27:04.280]   they
[00:27:04.280 --> 00:27:04.560]   will
[00:27:04.560 --> 00:27:05.000]   buy
[00:27:05.000 --> 00:27:05.000]  .
[00:27:05.000 --> 00:27:05.240]   Well
[00:27:05.240 --> 00:27:05.360]  ,
[00:27:05.360 --> 00:27:05.600]   this
[00:27:05.600 --> 00:27:05.720]   is
[00:27:05.720 --> 00:27:05.960]   good
[00:27:05.960 --> 00:27:06.140]  .
[00:27:06.140 --> 00:27:06.560]   However
[00:27:06.560 --> 00:27:06.680]  ,
[00:27:06.680 --> 00:27:06.800]   it
[00:27:06.800 --> 00:27:07.010]  's
[00:27:07.010 --> 00:27:07.140]   not
[00:27:07.140 --> 00:27:07.340]   that
[00:27:07.340 --> 00:27:07.810]   helpful
[00:27:07.810 --> 00:27:08.170]  .
[00:27:08.170 --> 00:27:08.450]   So
[00:27:08.450 --> 00:27:08.520]   what
[00:27:08.520 --> 00:27:08.600]   I
[00:27:08.600 --> 00:27:09.040]   would
[00:27:09.040 --> 00:27:09.380]   like
[00:27:09.380 --> 00:27:09.640]   to
[00:27:09.640 --> 00:27:09.780]   do
[00:27:09.780 --> 00:27:09.900]   is
[00:27:09.900 --> 00:27:10.070]   to
[00:27:10.070 --> 00:27:11.000]   understand
[00:27:11.000 --> 00:27:11.000]  ,
[00:27:11.000 --> 00:27:11.440]   okay
[00:27:11.440 --> 00:27:11.540]  ,
[00:27:11.540 --> 00:27:11.810]   how
[00:27:11.810 --> 00:27:12.080]   did
[00:27:12.080 --> 00:27:12.530]   these
[00:27:12.530 --> 00:27:13.360]   customers
[00:27:13.360 --> 00:27:13.700]   look
[00:27:13.700 --> 00:27:14.240]   like
[00:27:14.240 --> 00:27:14.320]   on
[00:27:14.320 --> 00:27:14.690]   their
[00:27:14.690 --> 00:27:15.150]   first
[00:27:15.150 --> 00:27:15.590]   three
[00:27:15.590 --> 00:27:16.000]   days
[00:27:16.000 --> 00:27:16.280]   and
[00:27:16.280 --> 00:27:16.560]   how
[00:27:16.560 --> 00:27:16.840]   did
[00:27:16.840 --> 00:27:17.310]   they
[00:27:17.310 --> 00:27:17.600]   look
[00:27:17.600 --> 00:27:17.980]   like
[00:27:17.980 --> 00:27:18.170]   on
[00:27:18.170 --> 00:27:18.640]   their
[00:27:18.640 --> 00:27:19.120]   first
[00:27:19.120 --> 00:27:19.580]   seven
[00:27:19.580 --> 00:27:20.000]   days
[00:27:20.000 --> 00:27:20.270]  
[00:27:20.270 --> 00:27:20.340]   and
[00:27:20.340 --> 00:27:20.730]   apply
[00:27:20.730 --> 00:27:21.100]   that
[00:27:21.100 --> 00:27:21.280]   to
[00:27:21.280 --> 00:27:21.570]   the
[00:27:21.570 --> 00:27:22.190]   current
[00:27:22.190 --> 00:27:23.020]   customers
[00:27:23.020 --> 00:27:23.380]   that
[00:27:23.380 --> 00:27:23.480]   I
[00:27:23.480 --> 00:27:23.850]   have
[00:27:23.850 --> 00:27:24.210]   in
[00:27:24.210 --> 00:27:24.640]   my
[00:27:24.640 --> 00:27:25.000]   pipeline
[00:27:25.000 --> 00:27:25.000]  .
[00:27:25.000 --> 00:27:25.530]   This
[00:27:25.530 --> 00:27:26.190]   helps
[00:27:26.190 --> 00:27:26.450]   me
[00:27:26.450 --> 00:27:27.800]   understand
[00:27:27.800 --> 00:27:28.570]   which
[00:27:28.570 --> 00:27:28.700]   of
[00:27:28.700 --> 00:27:29.110]   the
[00:27:29.110 --> 00:27:30.290]   customers
[00:27:30.290 --> 00:27:31.140]   within
[00:27:31.140 --> 00:27:31.340]   my
[00:27:31.340 --> 00:27:32.400]   pipeline
[00:27:32.400 --> 00:27:32.800]   are
[00:27:32.800 --> 00:27:33.990]   currently
[00:27:33.990 --> 00:27:34.250]   on
[00:27:34.250 --> 00:27:35.140]   track
[00:27:35.140 --> 00:27:35.190]   and
[00:27:35.190 --> 00:27:35.370]   which
[00:27:35.370 --> 00:27:35.510]   are
[00:27:35.510 --> 00:27:35.650]   not
[00:27:35.650 --> 00:27:35.740]   on
[00:27:35.740 --> 00:27:36.000]   track
[00:27:36.000 --> 00:27:36.240]   and
[00:27:36.240 --> 00:27:36.560]   then
[00:27:36.560 --> 00:27:36.640]   I
[00:27:36.640 --> 00:27:36.960]   need
[00:27:36.960 --> 00:27:37.120]   to
[00:27:37.120 --> 00:27:37.280]   do
[00:27:37.280 --> 00:27:38.020]   something
[00:27:38.020 --> 00:27:38.400]   about
[00:27:38.400 --> 00:27:38.720]   that
[00:27:38.720 --> 00:27:39.000]  .
[00:27:39.000 --> 00:27:39.140]   For
[00:27:39.140 --> 00:27:39.500]   example
[00:27:39.500 --> 00:27:39.570]  ,
[00:27:39.570 --> 00:27:39.760]   like
[00:27:39.760 --> 00:27:39.940]   the
[00:27:39.940 --> 00:27:40.240]   example
[00:27:40.240 --> 00:27:40.380]   you
[00:27:40.380 --> 00:27:40.520]  've
[00:27:40.520 --> 00:27:40.990]   mentioned
[00:27:40.990 --> 00:27:41.000]  ,
[00:27:41.000 --> 00:27:41.290]   send
[00:27:41.290 --> 00:27:41.580]   them
[00:27:41.580 --> 00:27:41.720]   an
[00:27:41.720 --> 00:27:42.090]   email
[00:27:42.090 --> 00:27:42.460]   which
[00:27:42.460 --> 00:27:43.240]   recommends
[00:27:43.240 --> 00:27:43.490]   them
[00:27:43.490 --> 00:27:43.630]   to
[00:27:43.630 --> 00:27:43.810]   do
[00:27:43.810 --> 00:27:44.440]   something
[00:27:44.440 --> 00:27:44.580]   to
[00:27:44.580 --> 00:27:44.830]   get
[00:27:44.830 --> 00:27:45.090]   them
[00:27:45.090 --> 00:27:45.380]   back
[00:27:45.380 --> 00:27:45.520]   on
[00:27:45.520 --> 00:27:46.000]   track
[00:27:46.000 --> 00:27:46.410]   based
[00:27:46.410 --> 00:27:46.570]   on
[00:27:46.570 --> 00:27:47.150]   where
[00:27:47.150 --> 00:27:47.310]   they
[00:27:47.310 --> 00:27:47.550]  're
[00:27:47.550 --> 00:27:47.710]   at
[00:27:47.710 --> 00:27:48.000]  .
[00:27:48.000 --> 00:27:48.000]  
[00:27:48.000 --> 00:27:48.010]   Okay
[00:27:48.010 --> 00:27:48.530]  ,
[00:27:48.530 --> 00:27:48.530]   so
[00:27:48.530 --> 00:27:48.800]   with
[00:27:48.800 --> 00:27:49.220]   regard
[00:27:49.220 --> 00:27:49.330]   to
[00:27:49.330 --> 00:27:49.540]   the
[00:27:49.540 --> 00:27:49.930]   actual
[00:27:49.930 --> 00:27:50.470]   function
[00:27:50.470 --> 00:27:50.600]   of
[00:27:50.600 --> 00:27:51.080]   sending
[00:27:51.080 --> 00:27:51.340]   them
[00:27:51.340 --> 00:27:51.470]   an
[00:27:51.470 --> 00:27:51.800]   email
[00:27:51.800 --> 00:27:52.000]  ,
[00:27:52.000 --> 00:27:52.180]   what
[00:27:52.180 --> 00:27:52.360]   would
[00:27:52.360 --> 00:27:52.480]   the
[00:27:52.480 --> 00:27:52.770]   process
[00:27:52.770 --> 00:27:52.850]   be
[00:27:52.850 --> 00:27:53.000]  ?
[00:27:53.000 --> 00:27:53.340]   Would
[00:27:53.340 --> 00:27:53.580]   the
[00:27:53.580 --> 00:27:54.150]   process
[00:27:54.150 --> 00:27:54.220]   be
[00:27:54.220 --> 00:27:54.220]   I
[00:27:54.220 --> 00:27:54.600]   click
[00:27:54.600 --> 00:27:54.630]   a
[00:27:54.630 --> 00:27:55.220]   button
[00:27:55.220 --> 00:27:55.470]   within
[00:27:55.470 --> 00:27:55.650]   Tat
[00:27:55.650 --> 00:27:56.000]  ango
[00:27:56.000 --> 00:27:56.170]   and
[00:27:56.170 --> 00:27:56.400]   they
[00:27:56.400 --> 00:27:56.570]   get
[00:27:56.570 --> 00:27:56.680]   an
[00:27:56.680 --> 00:27:57.000]   email
[00:27:57.000 --> 00:27:57.120]   or
[00:27:57.120 --> 00:27:57.360]   would
[00:27:57.360 --> 00:27:57.510]   the
[00:27:57.510 --> 00:27:57.870]   process
[00:27:57.870 --> 00:27:58.070]   be
[00:27:58.070 --> 00:27:58.320]   I
[00:27:58.320 --> 00:27:58.450]   click
[00:27:58.450 --> 00:27:58.540]   a
[00:27:58.540 --> 00:27:59.000]   button
[00:27:59.000 --> 00:27:59.000]   in
[00:27:59.000 --> 00:27:59.000]   Tat
[00:27:59.000 --> 00:27:59.000]  ango
[00:27:59.000 --> 00:27:59.190]   and
[00:27:59.190 --> 00:27:59.250]   I
[00:27:59.250 --> 00:27:59.440]   get
[00:27:59.440 --> 00:27:59.560]   an
[00:27:59.560 --> 00:28:00.060]   exported
[00:28:00.060 --> 00:28:00.320]   list
[00:28:00.320 --> 00:28:00.560]   that
[00:28:00.560 --> 00:28:00.620]   I
[00:28:00.620 --> 00:28:00.910]   then
[00:28:00.910 --> 00:28:01.120]   have
[00:28:01.120 --> 00:28:01.240]   to
[00:28:01.240 --> 00:28:01.650]   import
[00:28:01.650 --> 00:28:01.740]   to
[00:28:01.740 --> 00:28:01.990]   some
[00:28:01.990 --> 00:28:02.300]   email
[00:28:02.300 --> 00:28:02.740]   program
[00:28:02.740 --> 00:28:03.000]  ?
[00:28:03.000 --> 00:28:03.040]   I
[00:28:03.040 --> 00:28:03.200]   mean
[00:28:03.200 --> 00:28:03.280]  ,
[00:28:03.280 --> 00:28:03.360]   what
[00:28:03.360 --> 00:28:03.640]  's
[00:28:03.640 --> 00:28:03.660]   the
[00:28:03.660 --> 00:28:03.930]   general
[00:28:03.930 --> 00:28:04.250]   process
[00:28:04.250 --> 00:28:04.380]   that
[00:28:04.380 --> 00:28:04.500]   you
[00:28:04.500 --> 00:28:04.830]   envision
[00:28:04.830 --> 00:28:05.000]  ?
[00:28:05.000 --> 00:28:05.120]   Yeah
[00:28:05.120 --> 00:28:05.680]  ,
[00:28:05.680 --> 00:28:05.720]   so
[00:28:05.720 --> 00:28:06.570]   currently
[00:28:06.570 --> 00:28:06.810]   it
[00:28:06.810 --> 00:28:06.890]  's
[00:28:06.890 --> 00:28:07.160]   the
[00:28:07.160 --> 00:28:07.810]   latter
[00:28:07.810 --> 00:28:08.000]  .
[00:28:08.000 --> 00:28:08.770]   However
[00:28:08.770 --> 00:28:09.000]  ,
[00:28:09.000 --> 00:28:09.190]   we
[00:28:09.190 --> 00:28:09.380]   do
[00:28:09.380 --> 00:28:09.780]   work
[00:28:09.780 --> 00:28:09.950]   on
[00:28:09.950 --> 00:28:11.000]   integration
[00:28:11.000 --> 00:28:12.000]   with
[00:28:12.000 --> 00:28:12.360]   mail
[00:28:12.360 --> 00:28:13.000]   systems
[00:28:13.000 --> 00:28:13.390]   like
[00:28:13.390 --> 00:28:13.600]   Mail
[00:28:13.600 --> 00:28:13.750]  Ch
[00:28:13.750 --> 00:28:14.030]  imp
[00:28:14.030 --> 00:28:14.660]   and
[00:28:14.660 --> 00:28:16.000]   others
[00:28:16.000 --> 00:28:16.000]  .
[00:28:16.000 --> 00:28:16.010]  
[00:28:16.010 --> 00:28:16.250]   So
[00:28:16.250 --> 00:28:16.500]   we
[00:28:16.500 --> 00:28:17.010]   will
[00:28:17.010 --> 00:28:17.260]   do
[00:28:17.260 --> 00:28:17.770]   some
[00:28:17.770 --> 00:28:18.020]   of
[00:28:18.020 --> 00:28:18.400]   the
[00:28:18.400 --> 00:28:19.800]   integration
[00:28:19.800 --> 00:28:21.020]   ourselves
[00:28:21.020 --> 00:28:21.500]   and
[00:28:21.500 --> 00:28:21.630]   for
[00:28:21.630 --> 00:28:22.000]   others
[00:28:22.000 --> 00:28:22.210]  ,
[00:28:22.210 --> 00:28:22.890]   these
[00:28:22.890 --> 00:28:23.270]   lists
[00:28:23.270 --> 00:28:23.590]   are
[00:28:23.590 --> 00:28:24.550]   available
[00:28:24.550 --> 00:28:25.000]   also
[00:28:25.000 --> 00:28:25.990]   through
[00:28:25.990 --> 00:28:26.180]   a
[00:28:26.180 --> 00:28:26.550]   web
[00:28:26.550 --> 00:28:27.000]   API
[00:28:27.000 --> 00:28:27.000]  .
[00:28:27.000 --> 00:28:27.140]   So
[00:28:27.140 --> 00:28:27.380]   you
[00:28:27.380 --> 00:28:27.660]   don
[00:28:27.660 --> 00:28:27.760]  't
[00:28:27.760 --> 00:28:28.060]   have
[00:28:28.060 --> 00:28:28.210]   to
[00:28:28.210 --> 00:28:28.380]   do
[00:28:28.380 --> 00:28:28.590]   the
[00:28:28.590 --> 00:28:29.050]   export
[00:28:29.050 --> 00:28:29.190]  ,
[00:28:29.190 --> 00:28:29.430]   you
[00:28:29.430 --> 00:28:29.730]   just
[00:28:29.730 --> 00:28:30.050]   can
[00:28:30.050 --> 00:28:30.110]   do
[00:28:30.110 --> 00:28:30.380]   the
[00:28:30.380 --> 00:28:30.570]   web
[00:28:30.570 --> 00:28:31.000]   query
[00:28:31.000 --> 00:28:31.140]   and
[00:28:31.140 --> 00:28:31.260]   get
[00:28:31.260 --> 00:28:31.590]   that
[00:28:31.590 --> 00:28:31.600]   into
[00:28:31.600 --> 00:28:32.000]   something
[00:28:32.000 --> 00:28:32.000]   else
[00:28:32.000 --> 00:28:32.000]  .
[00:28:32.000 --> 00:28:32.310]   And
[00:28:32.310 --> 00:28:32.510]   we
[00:28:32.510 --> 00:28:32.920]   want
[00:28:32.920 --> 00:28:33.120]   to
[00:28:33.120 --> 00:28:33.530]   open
[00:28:33.530 --> 00:28:33.940]   that
[00:28:33.940 --> 00:28:34.410]   and
[00:28:34.410 --> 00:28:34.450]   to
[00:28:34.450 --> 00:28:35.290]   enable
[00:28:35.290 --> 00:28:35.690]   others
[00:28:35.690 --> 00:28:35.890]   to
[00:28:35.890 --> 00:28:36.500]   build
[00:28:36.500 --> 00:28:36.920]   some
[00:28:36.920 --> 00:28:37.230]   more
[00:28:37.230 --> 00:28:38.430]   integration
[00:28:38.430 --> 00:28:38.780]   into
[00:28:38.780 --> 00:28:39.400]   those
[00:28:39.400 --> 00:28:40.550]   capabilities
[00:28:40.550 --> 00:28:41.000]  .
[00:28:41.000 --> 00:28:41.150]  
[00:28:41.150 --> 00:28:41.320]   So
[00:28:41.320 --> 00:28:41.410]   is
[00:28:41.410 --> 00:28:41.670]   it
[00:28:41.670 --> 00:28:42.520]   tracked
[00:28:42.520 --> 00:28:42.550]   by
[00:28:42.550 --> 00:28:42.930]   user
[00:28:42.930 --> 00:28:43.140]   ID
[00:28:43.140 --> 00:28:43.330]   or
[00:28:43.330 --> 00:28:43.530]   is
[00:28:43.530 --> 00:28:43.730]   it
[00:28:43.730 --> 00:28:44.450]   tracked
[00:28:44.450 --> 00:28:44.650]   by
[00:28:44.650 --> 00:28:45.060]   user
[00:28:45.060 --> 00:28:45.580]   email
[00:28:45.580 --> 00:28:46.000]  ?
[00:28:46.000 --> 00:28:46.090]   You
[00:28:46.090 --> 00:28:46.210]   said
[00:28:46.210 --> 00:28:46.360]   there
[00:28:46.360 --> 00:28:46.460]   was
[00:28:46.460 --> 00:28:46.570]   four
[00:28:46.570 --> 00:28:46.910]   parameters
[00:28:46.910 --> 00:28:47.000]  .
[00:28:47.000 --> 00:28:47.270]   Sorry
[00:28:47.270 --> 00:28:47.370]  ,
[00:28:47.370 --> 00:28:47.420]   I
[00:28:47.420 --> 00:28:47.580]  've
[00:28:47.580 --> 00:28:48.270]   forgotten
[00:28:48.270 --> 00:28:48.300]   what
[00:28:48.300 --> 00:28:48.430]   the
[00:28:48.430 --> 00:28:48.670]   four
[00:28:48.670 --> 00:28:48.800]   are
[00:28:48.800 --> 00:28:48.920]  .
[00:28:48.920 --> 00:28:49.420]   Is
[00:28:49.420 --> 00:28:49.450]   one
[00:28:49.450 --> 00:28:49.590]   of
[00:28:49.590 --> 00:28:50.230]   them
[00:28:50.230 --> 00:28:50.270]   user
[00:28:50.270 --> 00:28:50.440]   ID
[00:28:50.440 --> 00:28:50.610]   or
[00:28:50.610 --> 00:28:50.780]   is
[00:28:50.780 --> 00:28:51.010]   it
[00:28:51.010 --> 00:28:51.290]   user
[00:28:51.290 --> 00:28:51.710]   email
[00:28:51.710 --> 00:28:52.000]  ?
[00:28:52.000 --> 00:28:52.160]   How
[00:28:52.160 --> 00:28:52.380]   does
[00:28:52.380 --> 00:28:52.600]   that
[00:28:52.600 --> 00:28:52.820]   work
[00:28:52.820 --> 00:28:53.000]  ?
[00:28:53.000 --> 00:28:53.440]   This
[00:28:53.440 --> 00:28:53.660]   is
[00:28:53.660 --> 00:28:53.770]   a
[00:28:53.770 --> 00:28:54.660]   unique
[00:28:54.660 --> 00:28:54.870]   user
[00:28:54.870 --> 00:28:55.970]   identifier
[00:28:55.970 --> 00:28:56.420]   that
[00:28:56.420 --> 00:28:56.740]   you
[00:28:56.740 --> 00:28:57.070]   can
[00:28:57.070 --> 00:28:57.700]   relate
[00:28:57.700 --> 00:28:58.000]   to
[00:28:58.000 --> 00:28:58.000]  .
[00:28:58.000 --> 00:28:58.540]   Probably
[00:28:58.540 --> 00:28:58.670]   an
[00:28:58.670 --> 00:28:59.000]   email
[00:28:59.000 --> 00:28:59.330]   would
[00:28:59.330 --> 00:28:59.720]   make
[00:28:59.720 --> 00:29:00.280]   sense
[00:29:00.280 --> 00:29:00.420]   because
[00:29:00.420 --> 00:29:00.670]   then
[00:29:00.670 --> 00:29:00.870]   you
[00:29:00.870 --> 00:29:01.070]   don
[00:29:01.070 --> 00:29:01.200]  't
[00:29:01.200 --> 00:29:01.470]   have
[00:29:01.470 --> 00:29:01.600]   to
[00:29:01.600 --> 00:29:01.730]   do
[00:29:01.730 --> 00:29:02.310]   multiple
[00:29:02.310 --> 00:29:02.620]   look
[00:29:02.620 --> 00:29:02.740]  ups
[00:29:02.740 --> 00:29:03.000]  .
[00:29:03.000 --> 00:29:03.000]  
[00:29:03.000 --> 00:29:03.590]   Yeah
[00:29:03.590 --> 00:29:03.670]  ,
[00:29:03.670 --> 00:29:03.790]   so
[00:29:03.790 --> 00:29:04.190]   some
[00:29:04.190 --> 00:29:05.080]   customers
[00:29:05.080 --> 00:29:05.280]   of
[00:29:05.280 --> 00:29:05.680]   ours
[00:29:05.680 --> 00:29:05.980]   use
[00:29:05.980 --> 00:29:06.470]   their
[00:29:06.470 --> 00:29:06.870]   user
[00:29:06.870 --> 00:29:07.070]   ID
[00:29:07.070 --> 00:29:07.660]   within
[00:29:07.660 --> 00:29:08.150]   their
[00:29:08.150 --> 00:29:08.740]   system
[00:29:08.740 --> 00:29:09.000]  ,
[00:29:09.000 --> 00:29:09.390]   some
[00:29:09.390 --> 00:29:09.700]   use
[00:29:09.700 --> 00:29:10.540]   customer
[00:29:10.540 --> 00:29:11.000]   email
[00:29:11.000 --> 00:29:11.000]  .
[00:29:11.000 --> 00:29:11.320]   Most
[00:29:11.320 --> 00:29:12.130]   businesses
[00:29:12.130 --> 00:29:12.370]   are
[00:29:12.370 --> 00:29:13.100]   switching
[00:29:13.100 --> 00:29:13.340]   now
[00:29:13.340 --> 00:29:13.500]   to
[00:29:13.500 --> 00:29:13.900]   email
[00:29:13.900 --> 00:29:14.390]   anyway
[00:29:14.390 --> 00:29:14.550]   as
[00:29:14.550 --> 00:29:14.790]   the
[00:29:14.790 --> 00:29:15.370]   user
[00:29:15.370 --> 00:29:16.000]   identifier
[00:29:16.000 --> 00:29:16.000]  .
[00:29:16.000 --> 00:29:16.200]   So
[00:29:16.200 --> 00:29:16.400]   it
[00:29:16.400 --> 00:29:16.600]   is
[00:29:16.600 --> 00:29:17.000]   more
[00:29:17.000 --> 00:29:17.600]   common
[00:29:17.600 --> 00:29:18.000]   that
[00:29:18.000 --> 00:29:18.200]   it
[00:29:18.200 --> 00:29:18.400]  's
[00:29:18.400 --> 00:29:18.900]   email
[00:29:18.900 --> 00:29:19.110]  ,
[00:29:19.110 --> 00:29:19.400]   but
[00:29:19.400 --> 00:29:19.600]   we
[00:29:19.600 --> 00:29:19.900]   don
[00:29:19.900 --> 00:29:20.290]  't
[00:29:20.290 --> 00:29:20.810]   mandate
[00:29:20.810 --> 00:29:21.620]   anything
[00:29:21.620 --> 00:29:22.000]  .
[00:29:22.000 --> 00:29:22.200]   As
[00:29:22.200 --> 00:29:22.640]   long
[00:29:22.640 --> 00:29:22.790]   as
[00:29:22.790 --> 00:29:23.280]   you
[00:29:23.280 --> 00:29:23.480]   know
[00:29:23.480 --> 00:29:23.780]   how
[00:29:23.780 --> 00:29:23.980]   to
[00:29:23.980 --> 00:29:25.070]   distinguish
[00:29:25.070 --> 00:29:25.760]   and
[00:29:25.760 --> 00:29:25.870]   what
[00:29:25.870 --> 00:29:26.150]   does
[00:29:26.150 --> 00:29:26.350]   it
[00:29:26.350 --> 00:29:26.740]   mean
[00:29:26.740 --> 00:29:27.000]  ,
[00:29:27.000 --> 00:29:27.400]   we
[00:29:27.400 --> 00:29:27.830]   don
[00:29:27.830 --> 00:29:28.520]  't
[00:29:28.520 --> 00:29:29.160]   really
[00:29:29.160 --> 00:29:30.160]   impose
[00:29:30.160 --> 00:29:31.490]   anything
[00:29:31.490 --> 00:29:32.000]  .
[00:29:32.000 --> 00:29:32.260]  
[00:29:32.260 --> 00:29:32.520]   One
[00:29:32.520 --> 00:29:32.690]   thing
[00:29:32.690 --> 00:29:32.770]   I
[00:29:32.770 --> 00:29:32.940]  'd
[00:29:32.940 --> 00:29:33.300]   like
[00:29:33.300 --> 00:29:33.450]   to
[00:29:33.450 --> 00:29:34.310]   understand
[00:29:34.310 --> 00:29:34.480]   is
[00:29:34.480 --> 00:29:34.740]   how
[00:29:34.740 --> 00:29:34.910]   do
[00:29:34.910 --> 00:29:35.300]   you
[00:29:35.300 --> 00:29:36.000]   integrate
[00:29:36.000 --> 00:29:36.000]  ?
[00:29:36.000 --> 00:29:36.220]   What
[00:29:36.220 --> 00:29:36.440]   type
[00:29:36.440 --> 00:29:36.550]   of
[00:29:36.550 --> 00:29:36.840]   APIs
[00:29:36.840 --> 00:29:36.880]   do
[00:29:36.880 --> 00:29:37.040]   you
[00:29:37.040 --> 00:29:37.260]   have
[00:29:37.260 --> 00:29:37.760]   available
[00:29:37.760 --> 00:29:37.920]   and
[00:29:37.920 --> 00:29:38.080]   how
[00:29:38.080 --> 00:29:38.300]   hard
[00:29:38.300 --> 00:29:38.520]   is
[00:29:38.520 --> 00:29:38.540]   it
[00:29:38.540 --> 00:29:38.630]   to
[00:29:38.630 --> 00:29:39.130]   integrate
[00:29:39.130 --> 00:29:39.350]   with
[00:29:39.350 --> 00:29:39.530]   Tat
[00:29:39.530 --> 00:29:39.730]  ango
[00:29:39.730 --> 00:29:40.000]  ?
[00:29:40.000 --> 00:29:40.800]   So
[00:29:40.800 --> 00:29:41.660]   as
[00:29:41.660 --> 00:29:42.000]   I
[00:29:42.000 --> 00:29:43.600]   said
[00:29:43.600 --> 00:29:46.000]   before
[00:29:46.000 --> 00:29:46.290]  ,
[00:29:46.290 --> 00:29:46.550]   to
[00:29:46.550 --> 00:29:47.330]   start
[00:29:47.330 --> 00:29:48.350]   working
[00:29:48.350 --> 00:29:48.940]   with
[00:29:48.940 --> 00:29:49.530]   Tat
[00:29:49.530 --> 00:29:50.000]  ango
[00:29:50.000 --> 00:29:50.550]   means
[00:29:50.550 --> 00:29:51.000]   that
[00:29:51.000 --> 00:29:52.000]   first
[00:29:52.000 --> 00:29:52.110]   you
[00:29:52.110 --> 00:29:52.250]   make
[00:29:52.250 --> 00:29:52.280]   a
[00:29:52.280 --> 00:29:52.570]   decision
[00:29:52.570 --> 00:29:52.710]   that
[00:29:52.710 --> 00:29:52.820]   you
[00:29:52.820 --> 00:29:53.000]   want
[00:29:53.000 --> 00:29:53.100]   to
[00:29:53.100 --> 00:29:53.310]   sign
[00:29:53.310 --> 00:29:53.450]   up
[00:29:53.450 --> 00:29:53.620]   with
[00:29:53.620 --> 00:29:53.770]   Tat
[00:29:53.770 --> 00:29:54.000]  ango
[00:29:54.000 --> 00:29:54.120]  ,
[00:29:54.120 --> 00:29:54.440]   which
[00:29:54.440 --> 00:29:54.590]   is
[00:29:54.590 --> 00:29:55.000]   obvious
[00:29:55.000 --> 00:29:55.000]  .
[00:29:55.000 --> 00:29:55.030]  
[00:29:55.030 --> 00:29:55.410]   Then
[00:29:55.410 --> 00:29:55.720]   you
